"Step","128 - rollout/ep_rew_mean","128 - rollout/ep_rew_mean__MIN","128 - rollout/ep_rew_mean__MAX","64 - rollout/ep_rew_mean","64 - rollout/ep_rew_mean__MIN","64 - rollout/ep_rew_mean__MAX","32 - rollout/ep_rew_mean","32 - rollout/ep_rew_mean__MIN","32 - rollout/ep_rew_mean__MAX"
"572","","","","1.0830323696136475","1.0830323696136475","1.0830323696136475","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"573","","","","1.0830323696136475","1.0830323696136475","1.0830323696136475","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"574","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"575","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"576","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"577","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"578","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"579","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"580","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"581","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"582","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"583","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"584","","","","1.1032276153564453","1.1032276153564453","1.1032276153564453","-2.901291847229004","-2.901291847229004","-2.901291847229004"
"585","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"586","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"587","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"588","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"589","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"590","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"591","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"592","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"593","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"594","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"595","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"596","","","","1.1074786186218262","1.1074786186218262","1.1074786186218262","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"597","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"598","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"599","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"600","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"601","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"602","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"603","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"604","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"605","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"606","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"607","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"608","","","","1.1140916347503662","1.1140916347503662","1.1140916347503662","-2.6535050868988037","-2.6535050868988037","-2.6535050868988037"
"609","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"610","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"611","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"612","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"613","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"614","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"615","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"616","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"617","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"618","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"619","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"620","","","","1.087665319442749","1.087665319442749","1.087665319442749","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"621","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"622","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"623","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"624","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"625","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"626","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"627","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"628","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"629","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"630","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"631","","","","1.0962275266647339","1.0962275266647339","1.0962275266647339","-2.4806771278381348","-2.4806771278381348","-2.4806771278381348"
"632","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"633","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"634","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"635","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"636","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"637","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"638","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"639","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"640","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"641","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"642","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"643","","","","1.1179450750350952","1.1179450750350952","1.1179450750350952","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"644","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"645","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"646","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"647","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"648","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"649","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"650","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"651","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"652","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"653","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"654","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"655","","","","1.1300246715545654","1.1300246715545654","1.1300246715545654","-2.426553726196289","-2.426553726196289","-2.426553726196289"
"656","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"657","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"658","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"659","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"660","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"661","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"662","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"663","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"664","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"665","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"666","","","","1.1205472946166992","1.1205472946166992","1.1205472946166992","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"667","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"668","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"669","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"670","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"671","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"672","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"673","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"674","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"675","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"676","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"677","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"678","","","","1.108357548713684","1.108357548713684","1.108357548713684","-2.318169593811035","-2.318169593811035","-2.318169593811035"
"679","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"680","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"681","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"682","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"683","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"684","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"685","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"686","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"687","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"688","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"689","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"690","","","","1.1149749755859375","1.1149749755859375","1.1149749755859375","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"691","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"692","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"693","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"694","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"695","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"696","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"697","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"698","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"699","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"700","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"701","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"702","","","","1.1325249671936035","1.1325249671936035","1.1325249671936035","-2.1411516666412354","-2.1411516666412354","-2.1411516666412354"
"703","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"704","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"705","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"706","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"707","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"708","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"709","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"710","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"711","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"712","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"713","","","","1.1356518268585205","1.1356518268585205","1.1356518268585205","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"714","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"715","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"716","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"717","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"718","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"719","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"720","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"721","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"722","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"723","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"724","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"725","","","","1.1244158744812012","1.1244158744812012","1.1244158744812012","-1.9525493383407593","-1.9525493383407593","-1.9525493383407593"
"726","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"727","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"728","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"729","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"730","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"731","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"732","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"733","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"734","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"735","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"736","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"737","","","","1.1313434839248657","1.1313434839248657","1.1313434839248657","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"738","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"739","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"740","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"741","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"742","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"743","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"744","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"745","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"746","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"747","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"748","","","","1.1342629194259644","1.1342629194259644","1.1342629194259644","-1.5669598579406738","-1.5669598579406738","-1.5669598579406738"
"749","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"750","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"751","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"752","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"753","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"754","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"755","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"756","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"757","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"758","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"759","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"760","","","","1.1634166240692139","1.1634166240692139","1.1634166240692139","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"761","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"762","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"763","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"764","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"765","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"766","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"767","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"768","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"769","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"770","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"771","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"772","","","","1.1455522775650024","1.1455522775650024","1.1455522775650024","-1.2743353843688965","-1.2743353843688965","-1.2743353843688965"
"773","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"774","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"775","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"776","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"777","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"778","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"779","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"780","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"781","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"782","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"783","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"784","","","","1.1416889429092407","1.1416889429092407","1.1416889429092407","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"785","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"786","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"787","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"788","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"789","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"790","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
"791","","","","1.128933310508728","1.128933310508728","1.128933310508728","-1.0059685707092285","-1.0059685707092285","-1.0059685707092285"
