"Step","Batch Size = 32768 - rollout/ep_rew_mean","Batch Size = 32768 - rollout/ep_rew_mean__MIN","Batch Size = 32768 - rollout/ep_rew_mean__MAX","Batch Size = 16384 - rollout/ep_rew_mean","Batch Size = 16384 - rollout/ep_rew_mean__MIN","Batch Size = 16384 - rollout/ep_rew_mean__MAX","Batch Size = 8192 - rollout/ep_rew_mean","Batch Size = 8192 - rollout/ep_rew_mean__MIN","Batch Size = 8192 - rollout/ep_rew_mean__MAX","Batch Size = 2048 - rollout/ep_rew_mean","Batch Size = 2048 - rollout/ep_rew_mean__MIN","Batch Size = 2048 - rollout/ep_rew_mean__MAX"
"410","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"411","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"412","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"413","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"414","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"415","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"416","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"417","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"418","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"419","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"420","0.5368002653121948","0.5368002653121948","0.5368002653121948","0.8967664837837219","0.8967664837837219","0.8967664837837219","1.0558345317840576","1.0558345317840576","1.0558345317840576","1.064609169960022","1.064609169960022","1.064609169960022"
"421","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"422","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"423","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"424","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"425","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"426","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"427","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"428","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"429","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"430","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"431","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"432","0.597973644733429","0.597973644733429","0.597973644733429","0.9493861198425293","0.9493861198425293","0.9493861198425293","1.1115212440490723","1.1115212440490723","1.1115212440490723","1.093235969543457","1.093235969543457","1.093235969543457"
"433","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"434","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"435","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"436","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"437","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"438","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"439","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"440","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"441","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"442","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"443","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"444","0.6631696224212646","0.6631696224212646","0.6631696224212646","0.9932504892349243","0.9932504892349243","0.9932504892349243","1.1420663595199585","1.1420663595199585","1.1420663595199585","1.1137195825576782","1.1137195825576782","1.1137195825576782"
"445","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"446","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"447","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"448","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"449","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"450","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"451","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"452","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"453","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"454","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"455","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"456","0.6491798758506775","0.6491798758506775","0.6491798758506775","0.9694037437438965","0.9694037437438965","0.9694037437438965","1.1176148653030396","1.1176148653030396","1.1176148653030396","1.089877963066101","1.089877963066101","1.089877963066101"
"457","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"458","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"459","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"460","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"461","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"462","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"463","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"464","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"465","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"466","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"467","0.6531499624252319","0.6531499624252319","0.6531499624252319","0.973405659198761","0.973405659198761","0.973405659198761","1.1006213426589966","1.1006213426589966","1.1006213426589966","1.0685694217681885","1.0685694217681885","1.0685694217681885"
"468","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"469","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"470","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"471","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"472","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"473","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"474","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"475","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"476","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"477","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"478","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"479","0.6794578433036804","0.6794578433036804","0.6794578433036804","0.9801097512245178","0.9801097512245178","0.9801097512245178","1.086386799812317","1.086386799812317","1.086386799812317","1.0775386095046997","1.0775386095046997","1.0775386095046997"
"480","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"481","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"482","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"483","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"484","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"485","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"486","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"487","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"488","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"489","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"490","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"491","0.7001996040344238","0.7001996040344238","0.7001996040344238","1.0009572505950928","1.0009572505950928","1.0009572505950928","1.1006461381912231","1.1006461381912231","1.1006461381912231","1.1008577346801758","1.1008577346801758","1.1008577346801758"
"492","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"493","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"494","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"495","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"496","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"497","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"498","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"499","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"500","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"501","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"502","0.6942513585090637","0.6942513585090637","0.6942513585090637","1.007619857788086","1.007619857788086","1.007619857788086","1.0851407051086426","1.0851407051086426","1.0851407051086426","1.0821342468261719","1.0821342468261719","1.0821342468261719"
"503","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"504","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"505","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"506","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"507","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"508","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"509","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"510","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"511","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"512","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"513","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"514","0.7599605321884155","0.7599605321884155","0.7599605321884155","1.0477306842803955","1.0477306842803955","1.0477306842803955","1.1455132961273193","1.1455132961273193","1.1455132961273193","1.1271384954452515","1.1271384954452515","1.1271384954452515"
"515","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"516","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"517","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"518","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"519","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"520","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"521","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"522","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"523","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"524","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"525","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"526","0.7409186363220215","0.7409186363220215","0.7409186363220215","1.031293272972107","1.031293272972107","1.031293272972107","1.118652105331421","1.118652105331421","1.118652105331421","1.0930153131484985","1.0930153131484985","1.0930153131484985"
"527","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"528","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"529","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"530","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"531","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"532","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"533","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
"534","0.7676540613174438","0.7676540613174438","0.7676540613174438","1.0532726049423218","1.0532726049423218","1.0532726049423218","1.1304961442947388","1.1304961442947388","1.1304961442947388","1.091753363609314","1.091753363609314","1.091753363609314"
