"Step","With Normalization - rollout/ep_rew_mean","With Normalization - rollout/ep_rew_mean__MIN","With Normalization - rollout/ep_rew_mean__MAX","Without Normalization - rollout/ep_rew_mean","Without Normalization - rollout/ep_rew_mean__MIN","Without Normalization - rollout/ep_rew_mean__MAX"
"474","1.0739563703536987","1.0739563703536987","1.0739563703536987","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"475","1.0739563703536987","1.0739563703536987","1.0739563703536987","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"476","1.0739563703536987","1.0739563703536987","1.0739563703536987","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"477","1.0739563703536987","1.0739563703536987","1.0739563703536987","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"478","1.0739563703536987","1.0739563703536987","1.0739563703536987","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"479","1.0739563703536987","1.0739563703536987","1.0739563703536987","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"480","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"481","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"482","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"483","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"484","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"485","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"486","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"487","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"488","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"489","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"490","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"491","1.118109107017517","1.118109107017517","1.118109107017517","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"492","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"493","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"494","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"495","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"496","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"497","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"498","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"499","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"500","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"501","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"502","1.0705348253250122","1.0705348253250122","1.0705348253250122","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"503","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"504","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"505","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"506","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"507","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"508","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"509","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"510","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"511","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"512","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"513","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"514","1.1196621656417847","1.1196621656417847","1.1196621656417847","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"515","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"516","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"517","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"518","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"519","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"520","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"521","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"522","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"523","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"524","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"525","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"526","1.1410598754882812","1.1410598754882812","1.1410598754882812","1.069588541984558","1.069588541984558","1.069588541984558"
"527","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"528","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"529","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"530","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"531","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"532","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"533","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"534","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"535","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"536","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"537","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"538","1.1120314598083496","1.1120314598083496","1.1120314598083496","1.059338092803955","1.059338092803955","1.059338092803955"
"539","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"540","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"541","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"542","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"543","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"544","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"545","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"546","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"547","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"548","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"549","1.1186723709106445","1.1186723709106445","1.1186723709106445","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"550","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"551","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"552","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"553","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"554","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"555","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"556","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"557","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"558","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"559","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"560","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"561","1.1068634986877441","1.1068634986877441","1.1068634986877441","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"562","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"563","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"564","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"565","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"566","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"567","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"568","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"569","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"570","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"571","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"572","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"573","1.1340479850769043","1.1340479850769043","1.1340479850769043","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"574","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"575","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"576","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"577","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"578","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"579","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"580","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"581","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"582","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"583","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"584","1.1552602052688599","1.1552602052688599","1.1552602052688599","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"585","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"586","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"587","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"588","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"589","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"590","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"591","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"592","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"593","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"594","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"595","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"596","1.1578994989395142","1.1578994989395142","1.1578994989395142","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"597","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"598","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"599","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"600","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"601","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"602","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"603","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"604","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"605","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"606","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"607","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"608","1.1685516834259033","1.1685516834259033","1.1685516834259033","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"609","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"610","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"611","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"612","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"613","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"614","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"615","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"616","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"617","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"618","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"619","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"620","1.147552728652954","1.147552728652954","1.147552728652954","1.087665319442749","1.087665319442749","1.087665319442749"
"621","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"622","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"623","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"624","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"625","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"626","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"627","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"628","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"629","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"630","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"631","1.1492019891738892","1.1492019891738892","1.1492019891738892","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"632","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"633","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"634","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"635","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"636","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"637","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"638","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"639","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"640","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"641","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"642","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"643","1.1731348037719727","1.1731348037719727","1.1731348037719727","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"644","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"645","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"646","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"647","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"648","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"649","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"650","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"651","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"652","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"653","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"654","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"655","1.1865193843841553","1.1865193843841553","1.1865193843841553","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"656","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"657","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"658","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"659","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"660","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"661","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"662","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"663","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"664","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"665","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"666","1.1788159608840942","1.1788159608840942","1.1788159608840942","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"667","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"668","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"669","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"670","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"671","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"672","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"673","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"674","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"675","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"676","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"677","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"678","1.1668574810028076","1.1668574810028076","1.1668574810028076","1.108357548713684","1.108357548713684","1.108357548713684"
"679","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"680","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"681","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"682","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"683","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"684","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"685","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"686","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"687","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"688","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"689","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"690","1.173927903175354","1.173927903175354","1.173927903175354","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"691","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"692","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"693","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"694","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"695","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"696","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"697","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"698","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"699","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"700","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"701","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"702","1.1808669567108154","1.1808669567108154","1.1808669567108154","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"703","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"704","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"705","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"706","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"707","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"708","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"709","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"710","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"711","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"712","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"713","1.1828702688217163","1.1828702688217163","1.1828702688217163","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"714","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"715","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
"716","1.1805366277694702","1.1805366277694702","1.1805366277694702","1.1244158744812012","1.1244158744812012","1.1244158744812012"
