"Step","Absolute Mode - rollout/ep_rew_mean","Absolute Mode - rollout/ep_rew_mean__MIN","Absolute Mode - rollout/ep_rew_mean__MAX","Relative Mode - rollout/ep_rew_mean","Relative Mode - rollout/ep_rew_mean__MIN","Relative Mode - rollout/ep_rew_mean__MAX"
"470","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"471","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"472","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"473","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"474","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"475","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"476","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"477","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"478","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"479","0.6636849641799927","0.6636849641799927","0.6636849641799927","0.9924018383026123","0.9924018383026123","0.9924018383026123"
"480","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"481","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"482","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"483","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"484","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"485","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"486","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"487","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"488","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"489","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"490","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"491","0.6713131070137024","0.6713131070137024","0.6713131070137024","1.0627058744430542","1.0627058744430542","1.0627058744430542"
"492","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"493","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"494","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"495","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"496","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"497","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"498","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"499","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"500","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"501","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"502","0.6797032356262207","0.6797032356262207","0.6797032356262207","1.0117169618606567","1.0117169618606567","1.0117169618606567"
"503","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"504","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"505","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"506","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"507","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"508","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"509","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"510","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"511","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"512","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"513","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"514","0.6864717602729797","0.6864717602729797","0.6864717602729797","1.0381981134414673","1.0381981134414673","1.0381981134414673"
"515","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"516","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"517","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"518","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"519","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"520","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"521","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"522","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"523","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"524","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"525","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"526","0.6843537092208862","0.6843537092208862","0.6843537092208862","1.069588541984558","1.069588541984558","1.069588541984558"
"527","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"528","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"529","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"530","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"531","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"532","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"533","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"534","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"535","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"536","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"537","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"538","0.6739420890808105","0.6739420890808105","0.6739420890808105","1.059338092803955","1.059338092803955","1.059338092803955"
"539","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"540","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"541","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"542","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"543","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"544","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"545","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"546","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"547","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"548","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"549","0.6798039674758911","0.6798039674758911","0.6798039674758911","1.0474742650985718","1.0474742650985718","1.0474742650985718"
"550","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"551","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"552","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"553","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"554","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"555","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"556","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"557","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"558","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"559","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"560","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"561","0.6927894949913025","0.6927894949913025","0.6927894949913025","1.0732651948928833","1.0732651948928833","1.0732651948928833"
"562","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"563","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"564","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"565","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"566","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"567","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"568","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"569","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"570","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"571","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"572","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"573","0.6775362491607666","0.6775362491607666","0.6775362491607666","1.0830323696136475","1.0830323696136475","1.0830323696136475"
"574","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"575","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"576","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"577","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"578","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"579","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"580","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"581","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"582","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"583","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"584","0.7071613669395447","0.7071613669395447","0.7071613669395447","1.1032276153564453","1.1032276153564453","1.1032276153564453"
"585","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"586","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"587","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"588","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"589","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"590","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"591","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"592","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"593","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"594","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"595","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"596","0.6675493717193604","0.6675493717193604","0.6675493717193604","1.1074786186218262","1.1074786186218262","1.1074786186218262"
"597","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"598","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"599","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"600","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"601","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"602","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"603","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"604","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"605","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"606","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"607","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"608","0.6998876333236694","0.6998876333236694","0.6998876333236694","1.1140916347503662","1.1140916347503662","1.1140916347503662"
"609","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"610","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"611","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"612","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"613","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"614","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"615","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"616","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"617","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"618","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"619","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"620","0.6825147867202759","0.6825147867202759","0.6825147867202759","1.087665319442749","1.087665319442749","1.087665319442749"
"621","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"622","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"623","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"624","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"625","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"626","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"627","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"628","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"629","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"630","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"631","0.6839285492897034","0.6839285492897034","0.6839285492897034","1.0962275266647339","1.0962275266647339","1.0962275266647339"
"632","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"633","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"634","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"635","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"636","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"637","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"638","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"639","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"640","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"641","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"642","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"643","0.6944450736045837","0.6944450736045837","0.6944450736045837","1.1179450750350952","1.1179450750350952","1.1179450750350952"
"644","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"645","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"646","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"647","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"648","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"649","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"650","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"651","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"652","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"653","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"654","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"655","0.6921762228012085","0.6921762228012085","0.6921762228012085","1.1300246715545654","1.1300246715545654","1.1300246715545654"
"656","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"657","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"658","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"659","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"660","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"661","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"662","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"663","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"664","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"665","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"666","0.6844499707221985","0.6844499707221985","0.6844499707221985","1.1205472946166992","1.1205472946166992","1.1205472946166992"
"667","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"668","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"669","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"670","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"671","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"672","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"673","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"674","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"675","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"676","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"677","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"678","0.7001359462738037","0.7001359462738037","0.7001359462738037","1.108357548713684","1.108357548713684","1.108357548713684"
"679","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"680","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"681","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"682","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"683","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"684","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"685","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"686","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"687","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"688","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"689","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"690","0.6731618046760559","0.6731618046760559","0.6731618046760559","1.1149749755859375","1.1149749755859375","1.1149749755859375"
"691","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"692","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"693","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"694","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"695","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"696","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"697","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"698","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"699","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"700","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"701","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"702","0.7162417769432068","0.7162417769432068","0.7162417769432068","1.1325249671936035","1.1325249671936035","1.1325249671936035"
"703","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"704","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"705","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"706","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"707","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"708","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"709","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
"710","0.698123574256897","0.698123574256897","0.698123574256897","1.1356518268585205","1.1356518268585205","1.1356518268585205"
