"Step","[256,128,64] - rollout/ep_rew_mean","[256,128,64] - rollout/ep_rew_mean__MIN","[256,128,64] - rollout/ep_rew_mean__MAX","[256,128] - rollout/ep_rew_mean","[256,128] - rollout/ep_rew_mean__MIN","[256,128] - rollout/ep_rew_mean__MAX","[128,64] - rollout/ep_rew_mean","[128,64] - rollout/ep_rew_mean__MIN","[128,64] - rollout/ep_rew_mean__MAX"
"318","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"319","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"320","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"321","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"322","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"323","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"324","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"325","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"326","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"327","0.8566728234291077","0.8566728234291077","0.8566728234291077","0.7618436813354492","0.7618436813354492","0.7618436813354492","-0.7846800684928894","-0.7846800684928894","-0.7846800684928894"
"328","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"329","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"330","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"331","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"332","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"333","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"334","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"335","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"336","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"337","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"338","0.8836368322372437","0.8836368322372437","0.8836368322372437","0.79704749584198","0.79704749584198","0.79704749584198","-0.6882257461547852","-0.6882257461547852","-0.6882257461547852"
"339","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"340","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"341","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"342","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"343","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"344","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"345","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"346","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"347","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"348","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"349","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"350","0.8861302137374878","0.8861302137374878","0.8861302137374878","0.8010733127593994","0.8010733127593994","0.8010733127593994","-0.6678985357284546","-0.6678985357284546","-0.6678985357284546"
"351","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"352","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"353","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"354","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"355","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"356","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"357","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"358","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"359","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"360","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"361","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"362","0.9019241333007812","0.9019241333007812","0.9019241333007812","0.8323831558227539","0.8323831558227539","0.8323831558227539","-0.5936288833618164","-0.5936288833618164","-0.5936288833618164"
"363","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"364","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"365","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"366","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"367","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"368","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"369","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"370","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"371","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"372","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"373","0.9562605023384094","0.9562605023384094","0.9562605023384094","0.8726575970649719","0.8726575970649719","0.8726575970649719","-0.7278552055358887","-0.7278552055358887","-0.7278552055358887"
"374","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"375","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"376","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"377","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"378","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"379","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"380","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"381","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"382","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"383","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"384","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"385","0.9469470977783203","0.9469470977783203","0.9469470977783203","0.8707417845726013","0.8707417845726013","0.8707417845726013","-0.47008299827575684","-0.47008299827575684","-0.47008299827575684"
"386","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"387","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"388","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"389","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"390","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"391","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"392","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"393","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"394","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"395","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"396","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"397","0.9221658110618591","0.9221658110618591","0.9221658110618591","0.8680216073989868","0.8680216073989868","0.8680216073989868","-0.4706140458583832","-0.4706140458583832","-0.4706140458583832"
"398","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"399","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"400","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"401","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"402","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"403","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"404","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"405","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"406","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"407","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"408","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"409","0.9584171175956726","0.9584171175956726","0.9584171175956726","0.8787397742271423","0.8787397742271423","0.8787397742271423","-0.4637773931026459","-0.4637773931026459","-0.4637773931026459"
"410","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"411","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"412","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"413","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"414","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"415","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"416","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"417","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"418","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"419","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"420","0.9593717455863953","0.9593717455863953","0.9593717455863953","0.8967664837837219","0.8967664837837219","0.8967664837837219","-0.4401533901691437","-0.4401533901691437","-0.4401533901691437"
"421","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"422","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"423","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"424","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"425","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"426","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"427","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"428","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"429","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"430","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"431","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"432","0.9963552355766296","0.9963552355766296","0.9963552355766296","0.9493861198425293","0.9493861198425293","0.9493861198425293","-0.3207986354827881","-0.3207986354827881","-0.3207986354827881"
"433","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"434","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"435","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"436","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"437","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"438","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"439","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"440","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"441","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"442","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"443","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"444","1.0331752300262451","1.0331752300262451","1.0331752300262451","0.9932504892349243","0.9932504892349243","0.9932504892349243","-0.3099503517150879","-0.3099503517150879","-0.3099503517150879"
"445","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"446","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"447","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"448","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"449","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"450","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"451","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"452","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"453","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"454","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"455","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"456","1.0162843465805054","1.0162843465805054","1.0162843465805054","0.9694037437438965","0.9694037437438965","0.9694037437438965","-0.3404296040534973","-0.3404296040534973","-0.3404296040534973"
"457","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"458","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"459","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"460","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"461","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"462","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"463","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"464","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"465","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"466","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"467","1.0014472007751465","1.0014472007751465","1.0014472007751465","0.973405659198761","0.973405659198761","0.973405659198761","-0.3791114389896393","-0.3791114389896393","-0.3791114389896393"
"468","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
"469","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
"470","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
"471","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
"472","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
"473","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
"474","1.0114266872406006","1.0114266872406006","1.0114266872406006","0.9801097512245178","0.9801097512245178","0.9801097512245178","-0.12419876456260681","-0.12419876456260681","-0.12419876456260681"
