"Step","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MIN","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MAX","Act. Rate (-1.0) - rollout/ep_rew_mean","Act. Rate (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate (-1.0) - rollout/ep_rew_mean__MAX","Act. Rate Pos (-1.0) - rollout/ep_rew_mean","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MAX"
"296","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"297","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"298","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"299","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"300","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"301","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"302","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"303","-7.836544990539551","-7.836544990539551","-7.836544990539551","-18.393098831176758","-18.393098831176758","-18.393098831176758","-5.636106967926025","-5.636106967926025","-5.636106967926025"
"304","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"305","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"306","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"307","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"308","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"309","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"310","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"311","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"312","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"313","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"314","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"315","-5.881699562072754","-5.881699562072754","-5.881699562072754","-13.591934204101562","-13.591934204101562","-13.591934204101562","-3.554765224456787","-3.554765224456787","-3.554765224456787"
"316","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"317","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"318","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"319","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"320","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"321","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"322","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"323","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"324","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"325","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"326","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"327","-4.612856388092041","-4.612856388092041","-4.612856388092041","-10.436724662780762","-10.436724662780762","-10.436724662780762","-2.4427073001861572","-2.4427073001861572","-2.4427073001861572"
"328","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"329","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"330","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"331","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"332","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"333","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"334","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"335","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"336","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"337","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"338","-3.6949167251586914","-3.6949167251586914","-3.6949167251586914","-8.611907958984375","-8.611907958984375","-8.611907958984375","-1.8827089071273804","-1.8827089071273804","-1.8827089071273804"
"339","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"340","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"341","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"342","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"343","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"344","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"345","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"346","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"347","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"348","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"349","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"350","-2.976008415222168","-2.976008415222168","-2.976008415222168","-7.272893905639648","-7.272893905639648","-7.272893905639648","-1.4442805051803589","-1.4442805051803589","-1.4442805051803589"
"351","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"352","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"353","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"354","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"355","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"356","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"357","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"358","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"359","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"360","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"361","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"362","-2.4942662715911865","-2.4942662715911865","-2.4942662715911865","-6.258609294891357","-6.258609294891357","-6.258609294891357","-1.1414600610733032","-1.1414600610733032","-1.1414600610733032"
"363","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"364","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"365","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"366","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"367","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"368","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"369","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"370","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"371","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"372","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"373","-2.0250508785247803","-2.0250508785247803","-2.0250508785247803","-5.263381481170654","-5.263381481170654","-5.263381481170654","-0.8740396499633789","-0.8740396499633789","-0.8740396499633789"
"374","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"375","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"376","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"377","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"378","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"379","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"380","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"381","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"382","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"383","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"384","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"385","-1.6616300344467163","-1.6616300344467163","-1.6616300344467163","-4.3220038414001465","-4.3220038414001465","-4.3220038414001465","-0.6606932878494263","-0.6606932878494263","-0.6606932878494263"
"386","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"387","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"388","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"389","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"390","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"391","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"392","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"393","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"394","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"395","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"396","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"397","-1.3642081022262573","-1.3642081022262573","-1.3642081022262573","-3.5632472038269043","-3.5632472038269043","-3.5632472038269043","-0.46246373653411865","-0.46246373653411865","-0.46246373653411865"
"398","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"399","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"400","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"401","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"402","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"403","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"404","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"405","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"406","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"407","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"408","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"409","-1.0938750505447388","-1.0938750505447388","-1.0938750505447388","-2.873988151550293","-2.873988151550293","-2.873988151550293","-0.294740229845047","-0.294740229845047","-0.294740229845047"
"410","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"411","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"412","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"413","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"414","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"415","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"416","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"417","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"418","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"419","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"420","-0.8782778978347778","-0.8782778978347778","-0.8782778978347778","-2.3673713207244873","-2.3673713207244873","-2.3673713207244873","-0.15589216351509094","-0.15589216351509094","-0.15589216351509094"
"421","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"422","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"423","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"424","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"425","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"426","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"427","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"428","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"429","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"430","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"431","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"432","-0.7400612235069275","-0.7400612235069275","-0.7400612235069275","-1.9261066913604736","-1.9261066913604736","-1.9261066913604736","-0.053612858057022095","-0.053612858057022095","-0.053612858057022095"
"433","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"434","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"435","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"436","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"437","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"438","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"439","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"440","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"441","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"442","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"443","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"444","-0.5348120331764221","-0.5348120331764221","-0.5348120331764221","-1.5380988121032715","-1.5380988121032715","-1.5380988121032715","0.08548694849014282","0.08548694849014282","0.08548694849014282"
"445","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
"446","-0.40658554434776306","-0.40658554434776306","-0.40658554434776306","-1.2802867889404297","-1.2802867889404297","-1.2802867889404297","0.1761331856250763","0.1761331856250763","0.1761331856250763"
