time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/entropy_loss,train/explained_variance,train/loss,train/std,train/clip_fraction,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/clip_range,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean
12362,25165824,48,2035,0.0001,-11.330219440162182,0.6244594156742096,-0.1152065098285675,1.3093056678771973,0.01298666000366211,0.0029005692,376,-0.0012362647663621829,0.2,0.0014635816623922437,-2.575965794324875,360.0
12407,25690112,49,2070,0.0001,-11.361576158553362,0.7092838287353516,-0.11506360024213791,1.320314645767212,0.012151241302490234,0.0029982633,384,-0.0012084107615919493,0.2,0.0011976387531831278,-2.575965794324875,360.0
12450,26214400,50,2105,0.0001,-11.388232748955488,0.5965410768985748,-0.11545474082231522,1.330539584159851,0.015108823776245117,0.0031424006,392,-0.0013048228352090518,0.2,0.0015908975337879383,-2.575965794324875,360.0
12486,26738688,51,2141,0.0001,-11.407381407916546,0.7021341621875763,-0.11533569544553757,1.3394110202789307,0.014253377914428711,0.0029745772,400,-0.0014483491877399501,0.2,0.0012601699004335387,-2.394007433652878,360.0
12535,27262976,52,2174,0.0001,-11.42410659790039,0.582741916179657,-0.11561938375234604,1.3472654819488525,0.011826753616333008,0.0028394451,408,-0.0009445182643048611,0.2,0.001777911053977732,-2.394007433652878,360.0
12579,27787264,53,2208,0.0001,-11.444360107183456,0.7450045943260193,-0.11717242002487183,1.35639226436615,0.01823735237121582,0.0032941485,416,-0.0016132951081999636,0.2,0.0012335851906755124,-2.394007433652878,360.0
12626,28311552,54,2242,0.0001,-11.471608225256205,0.6147007048130035,-0.11654055118560791,1.3666355609893799,0.013193368911743164,0.002843707,424,-0.0009153652342774876,0.2,0.0018479176474102132,-2.394007433652878,360.0
12670,28835840,55,2275,0.0001,-11.49267615005374,0.743459165096283,-0.11664703488349915,1.3757069110870361,0.01461172103881836,0.0030398318,432,-0.0013999887357840635,0.2,0.0012615979017027712,-2.394007433652878,360.0
12714,29360128,56,2309,0.0001,-11.519104033708572,0.610499918460846,-0.1161942407488823,1.3877147436141968,0.014676332473754883,0.002946151,440,-0.001206708247309507,0.2,0.0020225335761097085,-2.394007433652878,360.0
12751,29884416,57,2343,0.0001,-11.542515322566032,0.7617923617362976,-0.11720534414052963,1.3961503505706787,0.015645742416381836,0.003164396,448,-0.0015427102002831816,0.2,0.0012711319491245376,-2.3258677637577057,360.0
12795,30408704,58,2376,0.0001,-11.560295194387436,0.6090955138206482,-0.11737757921218872,1.4006898403167725,0.016459941864013672,0.0033892845,456,-0.0012471430595724087,0.2,0.002256228352052858,-2.3258677637577057,360.0
12838,30932992,59,2409,0.0001,-11.571835495531559,0.7871122062206268,-0.1179678812623024,1.403960943222046,0.019708871841430664,0.003789762,464,-0.0020120800722907006,0.2,0.0013336231081666483,-2.3258677637577057,360.0
12881,31457280,60,2442,0.0001,-11.588575419038534,0.6883727014064789,-0.11823860555887222,1.4102985858917236,0.018306493759155273,0.0034471974,472,-0.0015060438634009188,0.2,0.0022180510432008305,-2.3258677637577057,360.0
12922,31981568,61,2474,0.0001,-11.593428175896406,0.805481031537056,-0.1190146952867508,1.4089405536651611,0.02721238136291504,0.004398561,480,-0.0026396490643492143,0.2,0.0013565301924245432,-2.3258677637577057,360.0
12955,32505856,62,2509,0.0001,-11.584947694092989,0.8068468421697617,-0.11858068406581879,1.4053845405578613,0.0363154411315918,0.004939939,488,-0.0032382806957684807,0.2,0.0016461889822494413,-2.09482106924057,360.0
12996,33030144,63,2541,0.0001,-11.580623034387827,0.6418971121311188,-0.11818250268697739,1.4036221504211426,0.03208494186401367,0.0045736665,496,-0.002463241017267137,0.2,0.0028904154569318052,-2.09482106924057,360.0
13036,33554432,64,2573,0.0001,-11.555892460048199,0.7751149833202362,-0.1234796792268753,1.3926793336868286,0.06641006469726562,0.006687974,504,-0.006076056306483224,0.2,0.0015519349299211171,-2.09482106924057,360.0
13077,34078720,65,2605,0.0001,-11.540011081844568,0.6426950991153717,-0.11857358366250992,1.3896164894104004,0.034184932708740234,0.004871422,512,-0.0025061977335099073,0.2,0.002505521812054212,-2.09482106924057,360.0
13115,34603008,66,2638,0.0001,-11.521919496357441,0.841421514749527,-0.12143269181251526,1.3822925090789795,0.05987858772277832,0.006350673,520,-0.005156885802989564,0.2,0.001089998746465426,-2.09482106924057,360.0
13152,35127296,67,2670,0.0001,-11.510939873754978,0.6631119549274445,-0.1183130070567131,1.3785561323165894,0.03736305236816406,0.0050732386,528,-0.0027463982933113584,0.2,0.00255614269644866,-2.09482106924057,360.0
13180,35651584,68,2704,0.0001,-11.485988363623619,0.8533619493246078,-0.12108313292264938,1.3691388368606567,0.061681270599365234,0.0064094216,536,-0.00534808583688573,0.2,0.0009937935346897575,-1.7181541156768798,360.0
13216,36175872,69,2737,0.0001,-11.467404432594776,0.579801619052887,-0.11871161311864853,1.362968921661377,0.055690765380859375,0.005923055,544,-0.004339865433394152,0.2,0.001839545588609326,-1.7181541156768798,360.0
13252,36700160,70,2769,0.0001,-11.443142801523209,0.8090596795082092,-0.12045833468437195,1.355725646018982,0.05325794219970703,0.005856932,552,-0.004986152051060344,0.2,0.000677119132660664,-1.7181541156768798,360.0
13287,37224448,71,2801,0.0001,-11.422394402325153,0.6436780393123627,-0.1180286854505539,1.3492828607559204,0.045384883880615234,0.005400444,560,-0.0034234626282341196,0.2,0.0021809125146319275,-1.7181541156768798,360.0
13321,37748736,72,2833,0.0001,-11.39611192047596,0.8436054885387421,-0.11922919750213623,1.3409310579299927,0.053774356842041016,0.0058991713,568,-0.005039237390519702,0.2,0.0006450315368056181,-1.7181541156768798,360.0
13355,38273024,73,2865,0.0001,-11.382703695446253,0.6666683554649353,-0.11809972673654556,1.336727261543274,0.04163694381713867,0.0050771846,576,-0.002993279488691769,0.2,0.0021743555644206936,-1.7181541156768798,360.0
13381,38797312,74,2899,0.0001,-11.352841261774302,0.8640066534280777,-0.12067374587059021,1.326740026473999,0.04805183410644531,0.005373815,584,-0.004776460536504601,0.2,0.000587777775763243,-1.282704740166664,360.0
13413,39321600,75,2931,0.0001,-11.239683855324984,0.34950143098831177,-0.12200208008289337,1.292644739151001,0.06874322891235352,0.008254176,592,-0.00890465950124053,0.2,0.001114647098347632,-1.282704740166664,360.0
13444,39845888,76,2963,0.0001,-11.085077423602343,0.30643343925476074,-0.12129990756511688,1.257512092590332,0.07073020935058594,0.0088932365,600,-0.009935136485637486,0.2,0.0009166634604298451,-1.282704740166664,360.0
13474,40370176,77,2995,0.0001,-10.922510206699371,0.7807784974575043,-0.12432008981704712,1.2224467992782593,0.08032655715942383,0.009184158,608,-0.011896719746800954,0.2,0.000629024682666568,-1.282704740166664,360.0
13503,40894464,78,3028,0.0001,-10.791011862456799,0.4807509779930115,-0.11445073783397675,1.1986308097839355,0.042711734771728516,0.005938264,616,-0.0054964582559478,0.2,0.0013717083511437522,-1.282704740166664,360.0
13526,41418752,79,3062,0.0001,-10.643659479916096,0.8301810622215271,-0.11816702038049698,1.1686241626739502,0.0644235610961914,0.0077967774,624,-0.009262742381906719,0.2,0.00051420561624127,-2.4279778254032136,360.0
13556,41943040,80,3093,0.0001,-10.511552222073078,0.6189769208431244,-0.11189649999141693,1.1459670066833496,0.04259490966796875,0.0057954756,632,-0.005592277656432998,0.2,0.0009156573842119542,-2.4279778254032136,360.0
13585,42467328,81,3125,0.0001,-10.32954167574644,0.510346531867981,-0.12188924849033356,1.111791729927063,0.08177065849304199,0.009411072,640,-0.014127680725323444,0.2,0.00019727065188135384,-2.4279778254032136,360.0
13613,42991616,82,3157,0.0001,-10.210648950189352,0.43988311290740967,-0.10791747272014618,1.0955417156219482,0.03603172302246094,0.0050765923,648,-0.0037923591855815175,0.2,0.0011732653001672588,-2.4279778254032136,360.0
13641,43515904,83,3190,0.0001,-10.067794732749462,0.7971906363964081,-0.10983182489871979,1.0689072608947754,0.056550025939941406,0.0072154324,656,-0.008373651863848863,0.2,0.0002450951843115945,-2.4279778254032136,360.0
13667,44040192,84,3222,0.0001,-9.95908211544156,0.5972642004489899,-0.102816641330719,1.0557293891906738,0.027576208114624023,0.004343439,664,-0.0027175042393992044,0.2,0.0013014107044000411,-2.4279778254032136,360.0
13685,44564480,85,3256,0.0001,-9.831850379705429,0.8675035387277603,-0.10806084424257278,1.032080054283142,0.04151463508605957,0.006204815,672,-0.006065198326496102,0.2,0.0002802070928282774,-1.809059716463089,360.0
13713,45088768,86,3288,0.0001,-9.704782120883465,0.46619147062301636,-0.10257042944431305,1.014490008354187,0.032906532287597656,0.0050238823,680,-0.0037898939872320625,0.2,0.000622307720959725,-1.809059716463089,360.0
13738,45613056,87,3319,0.0001,-9.538912765681744,0.4517943859100342,-0.10856150090694427,0.9874187111854553,0.06426286697387695,0.008217291,688,-0.010410568844235968,0.2,0.00016552223826238333,-1.809059716463089,360.0
13764,46137344,88,3351,0.0001,-9.42559028789401,0.5077215433120728,-0.09866451472043991,0.9746819138526917,0.028994321823120117,0.0042197173,696,-0.0024788378266293876,0.2,0.0009200808872265043,-1.809059716463089,360.0
13790,46661632,89,3383,0.0001,-9.298047438263893,0.8139570653438568,-0.10064440965652466,0.9532821178436279,0.04521536827087402,0.00630621,704,-0.006060289026663668,0.2,0.0001853071970572273,-1.809059716463089,360.0
13807,47185920,90,3417,0.0001,-9.195464186370373,0.6758281290531158,-0.09555113315582275,0.942534327507019,0.031911373138427734,0.004257754,712,-0.002264245560127165,0.2,0.0010193369482749404,-1.419599187374115,360.0
13832,47710208,91,3449,0.0001,-9.111188266426325,0.6802251935005188,-0.09495585411787033,0.9297286868095398,0.022809743881225586,0.0040672375,720,-0.0022459805693415547,0.2,0.00068335525133989,-1.419599187374115,360.0
13857,48234496,92,3480,0.0001,-8.956686928868294,0.6560672521591187,-0.09911620616912842,0.9048371315002441,0.04936623573303223,0.0072674984,728,-0.008111509639547876,0.2,0.00015849722637995,-1.419599187374115,360.0
13881,48758784,93,3512,0.0001,-8.843886654824018,0.3912277817726135,-0.09102673083543777,0.8948047161102295,0.027484893798828125,0.0041421186,736,-0.001957441786316849,0.2,0.0009232454287939618,-1.419599187374115,360.0
13902,49283072,94,3544,0.0001,-8.725837428122759,0.8377961367368698,-0.09292212873697281,0.876223087310791,0.042966604232788086,0.006173161,744,-0.004834216085782828,0.2,0.000224031488073706,-1.419599187374115,360.0
13926,49807360,95,3576,0.0001,-8.631023190915585,0.6244890689849854,-0.08750803023576736,0.8674511909484863,0.02480030059814453,0.0039846753,752,-0.0014712122745095257,0.2,0.0009814802876917383,-1.419599187374115,360.0
13941,50331648,96,3610,0.0001,-8.524120565503836,0.8866002112627029,-0.0882241353392601,0.8504089713096619,0.03514742851257324,0.005687304,760,-0.003912714767466241,0.2,0.00022664030626629028,-1.1800178200006486,360.0
13963,50855936,97,3642,0.0001,-8.418824158608913,0.6024689972400665,-0.08693163841962814,0.8392793536186218,0.029727697372436523,0.0046542846,768,-0.0023268594438832224,0.2,0.0005749555457441602,-1.1800178200006486,360.0
13985,51380224,98,3673,0.0001,-8.26263727620244,0.4115542769432068,-0.09157954901456833,0.8165706992149353,0.050606489181518555,0.0072989324,776,-0.007764681059143186,0.2,0.00012003187538311977,-1.1800178200006486,360.0
14006,51904512,99,3705,0.0001,-8.150759980082512,0.44980388879776,-0.08391968160867691,0.8073985576629639,0.026727676391601562,0.0040645828,784,-0.001603058040018368,0.2,0.0007620407038757548,-1.1800178200006486,360.0
14027,52428800,100,3737,0.0001,-8.03234346397221,0.8305645138025284,-0.08709162473678589,0.790867269039154,0.04079031944274902,0.0061436,792,-0.004318185561032806,0.2,0.00013403847557924564,-1.1800178200006486,360.0
14048,52953088,101,3769,0.0001,-7.945470118895173,0.6038752794265747,-0.08127856254577637,0.7848626971244812,0.02884364128112793,0.00430885,800,-0.0009381440928564189,0.2,0.00097238956163892,-1.1800178200006486,360.0
14064,53477376,102,3802,0.0001,-7.842752596363425,0.895397312939167,-0.0826290100812912,0.7690272927284241,0.03397870063781738,0.005373004,808,-0.0034769892629356036,0.2,0.00014776563489249384,-0.9567716366052628,360.0
14084,54001664,103,3834,0.0001,-7.738716930150986,0.3569765090942383,-0.07884769886732101,0.7599357962608337,0.02790093421936035,0.0042945915,816,-0.001644520206582456,0.2,0.0005105854505700336,-0.9567716366052628,360.0
14105,54525952,104,3865,0.0001,-7.589900558814406,0.4985434412956238,-0.08504804223775864,0.7399989366531372,0.05004477500915527,0.007252138,824,-0.006997047036293225,0.2,9.300529933398138e-05,-0.9567716366052628,360.0
14126,55050240,105,3896,0.0001,-7.487119624391198,0.5742817521095276,-0.0766754224896431,0.7330199480056763,0.027979612350463867,0.004242602,832,-0.0011236155478400178,0.2,0.0005934681280450604,-0.9567716366052628,360.0
14146,55574528,106,3928,0.0001,-7.373418042436242,0.8512128442525864,-0.07978448271751404,0.717612624168396,0.04252362251281738,0.0063302005,840,-0.004327934834464031,0.2,0.00010469655745737327,-0.9567716366052628,360.0
14161,56098816,107,3961,0.0001,-7.267931425943971,0.8371181041002274,-0.07470490038394928,0.7091306447982788,0.03197646141052246,0.004777164,848,-0.0017172878724522889,0.2,0.0004191399220871972,-0.758132912516594,360.0
14180,56623104,108,3992,0.0001,-7.200713220983744,0.6367751061916351,-0.0753779262304306,0.7026124596595764,0.02907276153564453,0.00401858,856,-0.0009277814872348245,0.2,0.0006655880649759638,-0.758132912516594,360.0
14199,57147392,109,4024,0.0001,-7.060101741924882,0.5819398462772369,-0.0801897794008255,0.6841708421707153,0.045181989669799805,0.007073452,864,-0.006326741071916331,0.2,7.732756222367243e-05,-0.758132912516594,360.0
14218,57671680,110,4055,0.0001,-6.962666414678097,0.4077828526496887,-0.07149437814950943,0.6790525317192078,0.029994726181030273,0.0040174895,872,-0.0009284042214403598,0.2,0.0007381174618785735,-0.758132912516594,360.0
14237,58195968,111,4087,0.0001,-6.865260681137443,0.8650293499231339,-0.07304634153842926,0.6665065884590149,0.04180622100830078,0.0058445726,880,-0.0033055514713851153,0.2,0.00010389294453716502,-0.758132912516594,360.0
14256,58720256,112,4118,0.0001,-6.794862702488899,0.6018115282058716,-0.0696578249335289,0.6633264422416687,0.030547618865966797,0.004036081,888,-0.0003322342961382674,0.2,0.0008756827112392784,-0.758132912516594,360.0
14269,59244544,113,4151,0.0001,-6.708890873938799,0.9074000790715218,-0.07047089189291,0.6509579420089722,0.03583049774169922,0.005259554,896,-0.0024974048501462676,0.2,0.00011954519567325406,-0.6566833195090294,360.0
14288,59768832,114,4183,0.0001,-6.6192583460360765,0.5179686546325684,-0.06685003638267517,0.6451859474182129,0.03184390068054199,0.004072725,904,-0.0010084797027047898,0.2,0.0004886066873268646,-0.6566833195090294,360.0
14306,60293120,115,4214,0.0001,-6.482623558491468,0.5455504357814789,-0.07267069816589355,0.628837525844574,0.05025959014892578,0.0068373596,912,-0.006023147648647864,0.2,7.259045155194599e-05,-0.6566833195090294,360.0
14324,60817408,116,4245,0.0001,-6.392886569723487,0.5051555335521698,-0.06541494280099869,0.6252707242965698,0.03079390525817871,0.004256759,920,-0.0004613093947227753,0.2,0.0006958395379115245,-0.6566833195090294,360.0
14341,61341696,117,4277,0.0001,-6.306283043697476,0.8751446306705475,-0.06718127429485321,0.6141374111175537,0.046566009521484375,0.0055806395,928,-0.002939248046686771,0.2,9.182484396319524e-05,-0.6566833195090294,360.0
14358,61865984,118,4308,0.0001,-6.237555226311088,0.6301896274089813,-0.06127627566456795,0.611841082572937,0.03148961067199707,0.004050273,936,-0.0001253352106687089,0.2,0.0008834148982259649,-0.6566833195090294,360.0
14370,62390272,119,4341,0.0001,-6.155523659661412,0.9141061678528786,-0.06485407799482346,0.6005213260650635,0.03823566436767578,0.0052476167,944,-0.00248003854721901,0.2,0.00010212007461518624,-0.5628264066576958,360.0
14388,62914560,120,4372,0.0001,-6.070445440709591,0.3301195502281189,-0.06182477995753288,0.5960953831672668,0.03943347930908203,0.0046638036,952,-0.0007812739470409724,0.2,0.0004283978488501816,-0.5628264066576958,360.0
14404,63438848,121,4404,0.0001,-6.028162570670247,0.16238850355148315,-0.06270632892847061,0.5932005047798157,0.027551889419555664,0.003609276,960,-0.00023694490596426476,0.2,0.000709937235342295,-0.5628264066576958,360.0
14421,63963136,122,4435,0.0001,-5.9487213138490915,0.858531266450882,-0.06404855847358704,0.5838329195976257,0.04312443733215332,0.0056744926,968,-0.002159289260589503,0.2,0.00016152685674342138,-0.5628264066576958,360.0
14438,64487424,123,4466,0.0001,-5.887085568159819,0.6150203347206116,-0.058006491512060165,0.580914318561554,0.029448270797729492,0.00428404,976,-0.00028198499944664945,0.2,0.0007594843557399145,-0.5628264066576958,360.0
14448,65011712,124,4499,0.0001,-5.811241554096341,0.9023767039179802,-0.059534039348363876,0.57249915599823,0.038234710693359375,0.0054985536,984,-0.0016257870895515225,0.2,0.00015543183843647057,-0.470086789727211,360.0
14465,65536000,125,4530,0.0001,-5.7444923017174006,0.5919418036937714,-0.059270408004522324,0.5687224268913269,0.031080961227416992,0.0043432983,992,-0.0003980097990279319,0.2,0.0006231185598153388,-0.470086789727211,360.0
14480,66060288,126,4561,0.0001,-5.607129771262407,0.607990950345993,-0.06428119540214539,0.5537344217300415,0.05178380012512207,0.0073138666,1000,-0.006011970047438808,0.2,5.613562277062556e-05,-0.470086789727211,360.0
14496,66584576,127,4593,0.0001,-5.520455548539758,0.4233037233352661,-0.056503478437662125,0.551207959651947,0.03736281394958496,0.0039357543,1008,-0.000127851853676475,0.2,0.0006790686513795663,-0.470086789727211,360.0
14511,67108864,128,4624,0.0001,-5.438371041789651,0.8725314140319824,-0.059106871485710144,0.5420514345169067,0.04472613334655762,0.0054981504,1016,-0.002344246321626997,0.2,7.467430620522464e-05,-0.470086789727211,360.0
14524,67633152,129,4656,0.0001,-5.379440667107701,0.5993638038635254,-0.053936176002025604,0.540824830532074,0.03890633583068848,0.005156247,1024,0.00018689763237489387,0.2,0.0008542592299818352,-0.470086789727211,360.0
14534,68157440,130,4689,0.0001,-5.31409265846014,0.9161007031798363,-0.05269623175263405,0.5325510501861572,0.04195523262023926,0.005748409,1032,-0.001432446720173175,0.2,9.70115718530451e-05,-0.4156391121447086,360.0
14549,68681728,131,4720,0.0001,-5.246464192867279,0.4455259442329407,-0.05289773270487785,0.5298112630844116,0.04116082191467285,0.0046683173,1040,-0.00021810814996570116,0.2,0.00044449619406350394,-0.4156391121447086,360.0
14563,69206016,132,4751,0.0001,-5.126782290637493,0.639934629201889,-0.05828581377863884,0.5168330669403076,0.05228877067565918,0.0068760463,1048,-0.004923967378999805,0.2,4.882579258946862e-05,-0.4156391121447086,360.0
14578,69730304,133,4783,0.0001,-5.039423597976565,0.5324828922748566,-0.05175649747252464,0.5146768093109131,0.03423166275024414,0.0038995044,1056,-7.6437979032562e-05,0.2,0.0006539519040416053,-0.4156391121447086,360.0
14592,70254592,134,4814,0.0001,-4.966129830107093,0.8868459761142731,-0.052049536257982254,0.5068506002426147,0.04992365837097168,0.0058785663,1064,-0.0018366706303822866,0.2,6.915244628658002e-05,-0.4156391121447086,360.0
14602,70778880,135,4847,0.0001,-4.911849653348327,0.6894353032112122,-0.0483541339635849,0.5057104825973511,0.04627728462219238,0.004468008,1072,0.0001661757114561624,0.2,0.0008046577122513554,-0.32986720934510233,360.0
14616,71303168,136,4878,0.0001,-4.8911995850503445,0.6882663071155548,-0.04971661791205406,0.5038580894470215,0.04008221626281738,0.0042973123,1080,0.00019110791845378117,0.2,0.0005524200673789892,-0.32986720934510233,360.0
14630,71827456,137,4909,0.0001,-4.781097266823053,0.8211849927902222,-0.055011097341775894,0.4926854074001312,0.05163407325744629,0.0066958657,1088,-0.0040186871874539065,0.2,5.7153383536956426e-05,-0.32986720934510233,360.0
14644,72351744,138,4940,0.0001,-4.711562665179372,0.37422168254852295,-0.04646389186382294,0.4912877678871155,0.0341486930847168,0.00413494,1096,-5.856394307102164e-05,0.2,0.0007262588449066243,-0.32986720934510233,360.0
14657,72876032,139,4971,0.0001,-4.648983366787434,0.8967343866825104,-0.04798439145088196,0.48473620414733887,0.05239582061767578,0.0055485237,1104,-0.000994068232103018,0.2,0.00010065886448273886,-0.32986720934510233,360.0
14671,73400320,140,5002,0.0001,-4.605702925473452,0.6259910762310028,-0.04542910307645798,0.48440006375312805,0.03892040252685547,0.005008907,1112,8.464446318612318e-05,0.2,0.0008736466713799018,-0.32986720934510233,360.0
14679,73924608,141,5035,0.0001,-4.553401058539748,0.9233599081635475,-0.04786253720521927,0.47827962040901184,0.04657745361328125,0.005500635,1120,-0.00098398178329262,0.2,0.00011211341552552767,-0.3081580751389265,360.0
14693,74448896,142,5066,0.0001,-4.4955802243202925,0.6125890016555786,-0.042625196278095245,0.47614336013793945,0.044161319732666016,0.005343072,1128,-4.631927254195034e-05,0.2,0.000510627025391841,-0.3081580751389265,360.0
14707,74973184,143,5097,0.0001,-4.3711204919964075,0.6850956678390503,-0.0508253276348114,0.46459925174713135,0.05345606803894043,0.006928098,1136,-0.005210782732092412,0.2,4.3688739253866515e-05,-0.3081580751389265,360.0
14720,75497472,144,5128,0.0001,-4.305612603202462,0.4900388717651367,-0.042489852756261826,0.46457362174987793,0.04530835151672363,0.0041971416,1144,0.0002626299460644077,0.2,0.0007392762645395123,-0.3081580751389265,360.0
14733,76021760,145,5159,0.0001,-4.252040877938271,0.9027514979243279,-0.04384738206863403,0.45842626690864563,0.052817583084106445,0.0056242524,1152,-0.0012444045980828378,0.2,0.00015626627559583994,-0.3081580751389265,360.0
14746,76546048,146,5190,0.0001,-4.204495241865516,0.6339584290981293,-0.04230774566531181,0.45792365074157715,0.04103660583496094,0.004372156,1160,0.00020499261495388055,0.2,0.0009222337305345718,-0.3081580751389265,360.0
14754,77070336,147,5223,0.0001,-4.14987625926733,0.9316171482205391,-0.0441131629049778,0.4523701071739197,0.05250358581542969,0.0053499844,1168,-0.0007710451359344006,0.2,7.987056389424652e-05,-0.24373264981899412,360.0
14768,77594624,148,5254,0.0001,-4.097303170710802,0.35118234157562256,-0.039227765053510666,0.45060452818870544,0.056528568267822266,0.006011547,1176,0.0003017417986939108,0.2,0.00038543627499620925,-0.24373264981899412,360.0
14780,78118912,149,5285,0.0001,-3.9733329098671675,0.7135904431343079,-0.04672059416770935,0.4395853579044342,0.052079200744628906,0.0068645664,1184,-0.004870349388511386,0.2,4.573493848170074e-05,-0.24373264981899412,360.0
14793,78643200,150,5316,0.0001,-3.9033436933532357,0.6318087875843048,-0.037687573581933975,0.4390057623386383,0.054349660873413086,0.0054341285,1192,0.0004804115419574373,0.2,0.0005724062809804309,-0.24373264981899412,360.0
14805,79167488,151,5347,0.0001,-3.843706339597702,0.9054571762681007,-0.03960394486784935,0.432869553565979,0.056870460510253906,0.005517604,1200,-0.001169526168723678,0.2,0.00014232868423391665,-0.24373264981899412,360.0
14813,79691776,152,5379,0.0001,-3.780740982852876,0.8652085214853287,-0.03884705528616905,0.4309646189212799,0.060016632080078125,0.006361651,1208,0.00019295431729915435,0.2,0.00038749047746478027,-0.18607398658525198,360.0
14825,80216064,153,5410,0.0001,-3.7594292536377907,0.692922979593277,-0.03786156699061394,0.4301929771900177,0.04622364044189453,0.005384215,1216,0.0002586415444056911,0.2,0.0005765966175204085,-0.18607398658525198,360.0
14838,80740352,154,5441,0.0001,-3.666945055127144,0.62717404961586,-0.039793387055397034,0.4218236207962036,0.0600275993347168,0.0068355408,1224,-0.0031811240542083397,0.2,3.7984388413292436e-05,-0.18607398658525198,360.0
14850,81264640,155,5472,0.0001,-3.610330570489168,0.38810408115386963,-0.03644085302948952,0.42157045006752014,0.04585576057434082,0.0056414725,1232,0.0004030192227446605,0.2,0.0007249185255204793,-0.18607398658525198,360.0
14862,81788928,156,5503,0.0001,-3.5623110942542553,0.8999149575829506,-0.037429068237543106,0.41673481464385986,0.06545782089233398,0.006557779,1240,-0.0007383948245660577,0.2,9.03335663906546e-05,-0.18607398658525198,360.0
14872,82313216,157,5534,0.0001,-3.5316389491781592,0.5977733433246613,-0.03463807702064514,0.41706523299217224,0.047838687896728516,0.005202158,1248,0.0004162062582508952,0.2,0.0009051943438862509,-0.18607398658525198,360.0
14878,82837504,158,5567,0.0001,-3.4928958350792527,0.9264335557818413,-0.035574764013290405,0.4128939211368561,0.054643869400024414,0.005379824,1256,-0.000336481128442756,0.2,0.00014652538760628886,-0.1203822810202837,360.0
14890,83361792,159,5598,0.0001,-3.453278929926455,0.5546583831310272,-0.03552205488085747,0.4120679497718811,0.050133705139160156,0.0051664356,1264,0.0004756863495458674,0.2,0.00040449873972647765,-0.1203822810202837,360.0
14902,83886080,160,5628,0.0001,-3.347018700093031,0.6957003772258759,-0.03700586408376694,0.4027620851993561,0.058977603912353516,0.007169486,1272,-0.004005563190048633,0.2,3.488241161164751e-05,-0.1203822810202837,360.0
