time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
18837,82837504,4397,158,1188,0.0005549578927457333,0.0001,0.2,0.8604082316160202,9.016273561002208e-05,0.16398358345031738,-0.001439590925713219,0.08419748395681381,7.526892486726865,0.011912941,1.0647333657741547,360.0
18862,83361792,4419,159,1189,0.02029949054121971,0.0001,0.2,0.05429154634475708,0.01272315390735537,0.15312178056318682,0.005122319460017504,0.08411969244480133,7.541835323794857,0.011274174,1.0647333657741547,360.0
18885,83886080,4441,160,1191,0.002384483814239502,0.0001,0.2,0.7656507343053818,0.0001612977114348884,0.14908619133574008,0.0009616072031598713,0.08328472077846527,7.587972133168245,0.013408347,1.0647333657741547,360.0
18886,84410368,4469,161,1199,0.024930236861109734,0.0001,0.2,0.34644651412963867,0.0014457399667548998,0.15886449813842773,0.0034868307109263696,0.08299648761749268,7.636036979500204,0.011309963,1.0647333657741547,360.0
18887,84934656,4496,162,1207,0.001864658435806632,0.0001,0.2,0.8407150655984879,0.00010600745576638815,0.16166973114013672,-0.0005745139297914648,0.08169087767601013,7.733702523633838,0.011717234,1.0647333657741547,360.0
18889,85458944,4524,163,1215,0.008973367512226105,0.0001,0.2,0.363670289516449,0.001487269542337799,0.16608309745788574,0.003939369710053597,0.08131949603557587,7.773495481116697,0.011908665,1.0647333657741547,360.0
18886,85983232,4552,164,1223,0.00799502246081829,0.0001,0.2,0.872750923037529,8.112999539378052e-05,0.16526222229003906,-0.000920992718135949,0.08000403642654419,7.872964430833235,0.012047533,1.0680362689495086,360.0
18907,86507520,4575,165,1225,0.01890404149889946,0.0001,0.2,0.18086868524551392,0.010576500106901372,0.2000301372403561,0.006126802207733496,0.07991422712802887,7.886236860065856,0.014335465,1.0680362689495086,360.0
18908,87031808,4602,166,1233,0.015693265944719315,0.0001,0.2,0.24033063650131226,0.0015410006715796953,0.1525871753692627,0.0038067654179485544,0.07943534851074219,7.919471816858277,0.010647189,1.0680362689495086,360.0
18924,87556096,4626,167,1236,0.009521626867353916,0.0001,0.2,0.8883113414049149,0.0001042158008032194,0.16311857490989515,0.00277631770945148,0.07844550907611847,7.988684469875471,0.012463623,1.0680362689495086,360.0
18926,88080384,4653,168,1244,0.009810101240873337,0.0001,0.2,0.3168032765388489,0.0017371570345972032,0.15586495399475098,0.003829380191518794,0.07809453457593918,8.03943347884342,0.011530842,1.0680362689495086,360.0
18923,88604672,4682,169,1252,0.009539380669593811,0.0001,0.2,0.8694291114807129,7.250685510840071e-05,0.1701982021331787,-0.0009131235249242309,0.07677796483039856,8.13848332548514,0.012205505,1.072697970867157,360.0
18933,89128960,4707,170,1257,0.021345946937799454,0.0001,0.2,0.07073909044265747,0.011262400378860232,0.15961268433293746,0.005261666449126054,0.07658061385154724,8.165961357684525,0.012155658,1.072697970867157,360.0
18934,89653248,4734,171,1265,0.0029627582989633083,0.0001,0.2,0.7246670424938202,0.00011497182576292175,0.17981743812561035,-0.0012132038309573545,0.07570485770702362,8.235955344047397,0.012507061,1.072697970867157,360.0
18936,90177536,4762,172,1273,0.012214315123856068,0.0001,0.2,0.31605851650238037,0.0014843055785718207,0.167921781539917,0.00417832826775566,0.07543398439884186,8.263819807674736,0.012453791,1.072697970867157,360.0
