time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/loss,train/clip_range,train/clip_fraction,train/std,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
36700160,70,2927,12538,0.0002064377889610114,-0.0981864184141159,0.2,0.05524778366088867,1.122408390045166,552,0.0001,-0.005923729419464507,0.005649361,0.8715388476848602,-9.181097142398357,-1.376075592637062,360.0
37224448,71,2962,12565,0.0016556914897591923,-0.09379635006189346,0.2,0.024065256118774414,1.12485671043396,560,0.0001,-0.001458425198961777,0.0036267242,0.7104627788066864,-9.184570394456387,-1.376075592637062,360.0
37748736,72,2997,12592,0.00027613491818101465,-0.09733934700489044,0.2,0.03856611251831055,1.1243376731872559,568,0.0001,-0.0036621004744574748,0.0045348587,0.9050857350230217,-9.185066111385822,-1.376075592637062,360.0
38273024,73,3033,12616,0.0018716387262429635,-0.09428837895393372,0.2,0.024384260177612305,1.1283907890319824,576,0.0001,-0.0013788342234875017,0.0037003502,0.7227706015110016,-9.199584197252989,-1.376075592637062,360.0
38797312,74,3066,12652,0.00032419588308130187,-0.09650123864412308,0.2,0.03411388397216797,1.127884864807129,584,0.0001,-0.0033424662037759845,0.0044002486,0.8983321711421013,-9.20139890536666,-0.954901771247387,360.0
39321600,75,3098,12691,0.0011253623251832323,-0.0958172157406807,0.2,0.06868290901184082,1.1133906841278076,592,0.0001,-0.005079433429273195,0.0067201233,0.6465570628643036,-9.151284240186214,-0.954901771247387,360.0
39845888,76,3130,12727,0.0011930453206332459,-0.09548913687467575,0.2,0.05943799018859863,1.0992474555969238,600,0.0001,-0.005101558130718331,0.00610401,0.1455833911895752,-9.074901454150677,-0.954901771247387,360.0
40370176,77,3163,12759,0.00042823787225643173,-0.10084275901317596,0.2,0.09687399864196777,1.0799715518951416,608,0.0001,-0.009842312456385116,0.008231636,0.8727612793445587,-8.975656181573868,-0.954901771247387,360.0
40894464,78,3197,12791,0.0018889986467911513,-0.09324540197849274,0.2,0.05546975135803223,1.0687133073806763,616,0.0001,-0.00460392745981153,0.0060105133,0.5343228280544281,-8.904170833528042,-0.954901771247387,360.0
41418752,79,3231,12816,0.000357346707914985,-0.10044000297784805,0.2,0.11429286003112793,1.0481796264648438,624,0.0001,-0.012056123324327928,0.009348229,0.9028209447860718,-8.80028136074543,-2.0152788150310514,360.0
41943040,80,3263,12853,0.001282914858620643,-0.0925794467329979,0.2,0.056268930435180664,1.0355474948883057,632,0.0001,-0.004668562728511461,0.006011231,0.5310722291469574,-8.722589518874884,-2.0152788150310514,360.0
42467328,81,3294,12889,0.00017703102730592946,-0.10366441309452057,0.2,0.11292552947998047,1.0103001594543457,640,0.0001,-0.014458635950177268,0.009816047,0.7510949522256851,-8.58957152813673,-2.0152788150310514,360.0
42991616,82,3327,12918,0.0015403002221319184,-0.09015929698944092,0.2,0.03504633903503418,0.9988390803337097,648,0.0001,-0.002937990499958687,0.00479067,0.5906001031398773,-8.507847625762224,-2.0152788150310514,360.0
43515904,83,3361,12945,0.00018021674651436115,-0.09278281033039093,0.2,0.05968356132507324,0.9783910512924194,656,0.0001,-0.006832319866816761,0.006851945,0.8234555721282959,-8.399892404675484,-2.0152788150310514,360.0
44040192,84,3397,12961,0.0015748673790767498,-0.08666983991861343,0.2,0.0386044979095459,0.9702574014663696,664,0.0001,-0.0028466326007219322,0.0048666103,0.6574479937553406,-8.327278010547161,-2.0152788150310514,360.0
44564480,85,3431,12985,0.00016535985429300126,-0.09422314167022705,0.2,0.10638999938964844,0.9536161422729492,672,0.0001,-0.010930262003967073,0.008661928,0.9061113223433495,-8.237036366015673,-1.5255431872606278,360.0
45088768,86,3463,13018,0.0010970619082399935,-0.08536037802696228,0.2,0.043001413345336914,0.9435006976127625,680,0.0001,-0.0031279970328341733,0.0053308634,0.6220073997974396,-8.166412707418203,-1.5255431872606278,360.0
45613056,87,3494,13053,0.00020371908578908915,-0.09023133665323257,0.2,0.05915188789367676,0.9228598475456238,688,0.0001,-0.007720268568391475,0.007045514,0.6803921163082123,-8.05372317880392,-1.5255431872606278,360.0
46137344,88,3526,13083,0.0014968762443459127,-0.08214005082845688,0.2,0.03137612342834473,0.9145753383636475,696,0.0001,-0.002063683971755381,0.0043805544,0.6157642006874084,-7.977836709469557,-1.5255431872606278,360.0
46661632,89,3557,13116,0.0002372383779061238,-0.08592823147773743,0.2,0.04624223709106445,0.8959840536117554,704,0.0001,-0.006291955162396334,0.006384513,0.8111416846513748,-7.874513570219278,-1.5255431872606278,360.0
47185920,90,3591,13139,0.0013067910467725596,-0.08033762127161026,0.2,0.03802061080932617,0.8885658979415894,712,0.0001,-0.002407613942068565,0.0047451993,0.7040343284606934,-7.803125657141209,-1.0961187583208085,360.0
47710208,91,3622,13169,0.0014211725056156865,-0.08024948090314865,0.2,0.022845029830932617,0.8821873068809509,720,0.0001,-0.0016864641333995678,0.003946402,0.4839112162590027,-7.756433233618736,-1.0961187583208085,360.0
48234496,92,3653,13201,0.00016108611447407384,-0.0888054147362709,0.2,0.10054516792297363,0.8652524352073669,728,0.0001,-0.011345459719450446,0.008584848,0.8608483821153641,-7.657068511471152,-1.0961187583208085,360.0
48758784,93,3685,13230,0.0015574842491332674,-0.07876886427402496,0.2,0.02816152572631836,0.8593541383743286,736,0.0001,-0.0018668878078642592,0.0042347885,0.5220643281936646,-7.598401376977563,-1.0961187583208085,360.0
49283072,94,3716,13260,0.00023057558496475394,-0.08345114439725876,0.2,0.04835820198059082,0.8422173261642456,744,0.0001,-0.005902502952267241,0.0062733553,0.8833343908190727,-7.502920193597674,-1.0961187583208085,360.0
49807360,95,3748,13286,0.0015101907438292983,-0.07690652459859848,0.2,0.038722991943359375,0.8375260829925537,752,0.0001,-0.002316807665010856,0.00472811,0.6109221875667572,-7.440529914572835,-1.0961187583208085,360.0
50331648,96,3781,13310,0.00022502971006588268,-0.08207908272743225,0.2,0.07905697822570801,0.824528694152832,760,0.0001,-0.008191490965145931,0.0073851645,0.8936371877789497,-7.363324334844947,-0.818732718527317,360.0
50855936,97,3812,13338,0.001093095009764511,-0.0750853419303894,0.2,0.030931711196899414,0.8170679807662964,768,0.0001,-0.002011163286624651,0.004486313,0.5193751752376556,-7.301956219598651,-0.818732718527317,360.0
51380224,98,3843,13367,0.00016007829543696062,-0.0785117819905281,0.2,0.05449652671813965,0.8011360168457031,776,0.0001,-0.00629103149913135,0.0065375776,0.6074688732624054,-7.200696935877204,-0.818732718527317,360.0
51904512,99,3875,13393,0.0013069279980300053,-0.07328417152166367,0.2,0.02867269515991211,0.7955048084259033,784,0.0001,-0.0017788472457596072,0.004377041,0.565449595451355,-7.136278746649623,-0.818732718527317,360.0
52428800,100,3906,13422,0.00018724677158843406,-0.07980481535196304,0.2,0.05815911293029785,0.7813107371330261,792,0.0001,-0.006792703655264631,0.006612681,0.8228898048400879,-7.047383818775415,-0.818732718527317,360.0
52953088,101,3937,13447,0.0012785970257027657,-0.072007916867733,0.2,0.02876734733581543,0.7759655714035034,800,0.0001,-0.0016706422920833575,0.0043745018,0.6170668005943298,-6.988413546234369,-0.818732718527317,360.0
53477376,102,3970,13469,0.00019347296415617166,-0.07495015859603882,0.2,0.03854084014892578,0.7613617181777954,808,0.0001,-0.004965793174278588,0.005507752,0.8614979982376099,-6.898059666156769,-0.6259132786095143,360.0
54001664,103,4001,13495,0.000894115594746836,-0.07130945473909378,0.2,0.04082012176513672,0.7548130750656128,816,0.0001,-0.002231563872555853,0.005021005,0.46147263050079346,-6.826825162395835,-0.6259132786095143,360.0
54525952,104,4032,13523,0.00015742359335035871,-0.07465185225009918,0.2,0.04515886306762695,0.7379597425460815,824,0.0001,-0.006289321719577856,0.0063107777,0.7091954052448273,-6.7165436912328005,-0.6259132786095143,360.0
55050240,105,4063,13547,0.0011265459229434782,-0.07018659263849258,0.2,0.042693138122558594,0.7336454391479492,832,0.0001,-0.002144963107411968,0.0049127247,0.6391245424747467,-6.6485685762017965,-0.6259132786095143,360.0
55574528,106,4094,13573,0.00015278771854809747,-0.07375993579626083,0.2,0.06475162506103516,0.7197687029838562,840,0.0001,-0.007293228602065938,0.006981669,0.8320565819740295,-6.557797525078058,-0.6259132786095143,360.0
56098816,107,4127,13591,0.0004349535608980659,-0.06922633200883865,0.2,0.04200863838195801,0.7104055881500244,848,0.0001,-0.0032631004009999742,0.005046916,0.8600937724113464,-6.4708474557846785,-0.3394797496963292,360.0
56623104,108,4158,13616,0.0011230459781472746,-0.06465385854244232,0.2,0.03130388259887695,0.7060741186141968,856,0.0001,-0.0013190527972710697,0.0042175404,0.5038451254367828,-6.418674036860466,-0.3394797496963292,360.0
57147392,109,4189,13640,0.00010821869892652103,-0.07403884083032608,0.2,0.08351373672485352,0.6930606365203857,864,0.0001,-0.009000533840662683,0.0076641417,0.7728547751903534,-6.326983427628875,-0.3394797496963292,360.0
57671680,110,4220,13664,0.0013912075760345033,-0.0637066438794136,0.2,0.023173809051513672,0.6903432607650757,872,0.0001,-0.0009005310512293363,0.0036804243,0.5198780000209808,-6.278779225423932,-0.3394797496963292,360.0
58195968,111,4251,13687,0.00013580625252984646,-0.06900588423013687,0.2,0.051543235778808594,0.6767762899398804,880,0.0001,-0.005995963895202294,0.006311032,0.857363685965538,-6.189938025549054,-0.3394797496963292,360.0
58720256,112,4283,13709,0.0013236165464149963,-0.06206488236784935,0.2,0.02818155288696289,0.6736437678337097,888,0.0001,-0.001165990757272084,0.004273384,0.5724427103996277,-6.132225036621094,-0.3394797496963292,360.0
59244544,113,4315,13728,0.00012999754372344796,-0.06588370352983475,0.2,0.04030203819274902,0.6599456667900085,896,0.0001,-0.00492540819777787,0.0057463516,0.8805521950125694,-6.042615497484803,-0.19235043644439428,360.0
59768832,114,4346,13750,0.0008538246054285992,-0.06178944185376167,0.2,0.03712773323059082,0.6562174558639526,904,0.0001,-0.0013547450944315642,0.0042868205,0.45361900329589844,-5.977280922234058,-0.19235043644439428,360.0
60293120,115,4377,13773,9.584859924416378e-05,-0.06932445615530014,0.2,0.07012581825256348,0.6412980556488037,912,0.0001,-0.008306955999614729,0.007477158,0.6703172326087952,-5.871108427643776,-0.19235043644439428,360.0
60817408,116,4408,13794,0.0012139391701566637,-0.060320839285850525,0.2,0.02772068977355957,0.6388089060783386,920,0.0001,-0.0009139969092757383,0.003856936,0.5272495448589325,-5.81152967736125,-0.19235043644439428,360.0
61341696,117,4439,13817,0.00010579758080098145,-0.06341990828514099,0.2,0.05444073677062988,0.6257767677307129,928,0.0001,-0.005940349852153304,0.0065685473,0.8171879947185516,-5.721198098734021,-0.19235043644439428,360.0
61865984,118,4470,13838,0.0012530427520687226,-0.057522572576999664,0.2,0.03165698051452637,0.6233631372451782,936,0.0001,-0.0008522207422174688,0.0039512482,0.5803744196891785,-5.66255677677691,-0.19235043644439428,360.0
62390272,119,4502,13855,0.00010371349580395872,-0.060135431587696075,0.2,0.043787479400634766,0.6112433671951294,944,0.0001,-0.004558527450058136,0.005951307,0.8808200284838676,-5.578154498711228,-0.04216814667917788,360.0
62914560,120,4534,13875,0.0006194164218413789,-0.058282941579818726,0.2,0.056757450103759766,0.6085469722747803,952,0.0001,-0.0023140841308304516,0.0055600647,0.48346519470214844,-5.517947465181351,-0.04216814667917788,360.0
63438848,121,4564,13897,0.0011999721623396908,-0.05520906299352646,0.2,0.022986412048339844,0.6059824228286743,960,0.0001,-0.0005300705838635622,0.0039347364,0.14695769548416138,-5.492414500564337,-0.04216814667917788,360.0
63963136,122,4596,13915,0.0001614937482941059,-0.06030169129371643,0.2,0.04562187194824219,0.5966823697090149,968,0.0001,-0.004250018138918676,0.005651286,0.9162836894392967,-5.422114450484514,-0.04216814667917788,360.0
64487424,123,4631,13923,0.0014238412622944452,-0.05414349585771561,0.2,0.025127410888671875,0.5950849056243896,976,0.0001,-0.0004100340540844627,0.0036242115,0.48531919717788696,-5.379647905007005,-0.04216814667917788,360.0
65011712,124,4667,13928,0.00012603634345964565,-0.05813490226864815,0.2,0.04170680046081543,0.5842316150665283,984,0.0001,-0.003973082046968557,0.0055927103,0.9158313944935799,-5.30259221419692,0.04328154051443562,360.0
65536000,125,4700,13941,0.0008923138364025363,-0.053570881485939026,0.2,0.034210205078125,0.5820013284683228,992,0.0001,-0.0008498692691318865,0.004247696,0.49896377325057983,-5.247445015236735,0.04328154051443562,360.0
66060288,126,4734,13954,6.0878779308382036e-05,-0.060908082872629166,0.2,0.07997250556945801,0.5687150955200195,1000,0.0001,-0.008850904682731198,0.008161623,0.6692846417427063,-5.145142611116171,0.04328154051443562,360.0
66584576,127,4769,13960,0.0012055297897859418,-0.05161113664507866,0.2,0.02733588218688965,0.5672681331634521,1008,0.0001,-0.0005516339285804861,0.0038322895,0.48536646366119385,-5.089776266366243,0.04328154051443562,360.0
67108864,128,4802,13973,7.371264851485648e-05,-0.05618222802877426,0.2,0.05146956443786621,0.556107759475708,1016,0.0001,-0.0049777339672800736,0.006605071,0.827430784702301,-5.006682680919766,0.04328154051443562,360.0
67633152,129,4835,13985,0.001210890496167849,-0.05041584372520447,0.2,0.028698444366455078,0.5547308325767517,1024,0.0001,-0.0004079841228303849,0.0037789438,0.5293252766132355,-4.955097462981939,0.04328154051443562,360.0
68157440,130,4872,13988,7.591038033183395e-05,-0.05375898629426956,0.2,0.04497194290161133,0.5446946620941162,1032,0.0001,-0.0040866356434889894,0.0058361283,0.8670032918453217,-4.8789853770285845,0.1016663642344065,360.0
68681728,131,4905,14001,0.000725247380159999,-0.04918941110372543,0.2,0.0406954288482666,0.5429772138595581,1040,0.0001,-0.0008854264041247006,0.004761306,0.4192618727684021,-4.827005598694086,0.1016663642344065,360.0
69206016,132,4941,14005,6.257303436996153e-05,-0.05347518250346184,0.2,0.04703497886657715,0.5306155681610107,1048,0.0001,-0.004904337867401409,0.0062618023,0.5988661348819733,-4.72905807942152,0.1016663642344065,360.0
69730304,133,4976,14011,0.0012029220019940112,-0.04761853069067001,0.2,0.03296542167663574,0.5302602052688599,1056,0.0001,-0.0005944826195900532,0.0040337252,0.517821192741394,-4.6765502113848925,0.1016663642344065,360.0
70254592,134,5010,14022,6.726195719863881e-05,-0.05021815001964569,0.2,0.04259157180786133,0.5194336175918579,1064,0.0001,-0.0037480512125966925,0.006024361,0.8332436382770538,-4.596699183806777,0.1016663642344065,360.0
70778880,135,5044,14029,0.0010614318871375872,-0.04572434350848198,0.2,0.03487730026245117,0.5187727212905884,1072,0.0001,-0.0005614526037334144,0.0041515115,0.6137745380401611,-4.545120120048523,0.2141276551038027,360.0
71303168,136,5077,14043,0.0008784077317613992,-0.0466654971241951,0.2,0.02603912353515625,0.5180796384811401,1080,0.0001,-0.00027319276887283195,0.0035156321,0.38866859674453735,-4.5375497583299875,0.2141276551038027,360.0
71827456,137,5113,14046,5.8889021730124114e-05,-0.051014337688684464,0.2,0.07571005821228027,0.5101609826087952,1088,0.0001,-0.0064589457003876305,0.0071384003,0.8857768476009369,-4.475240500643849,0.2141276551038027,360.0
72351744,138,5149,14051,0.0013009303902435931,-0.044748056679964066,0.2,0.031975746154785156,0.5093933343887329,1096,0.0001,-0.0004115113988518715,0.0044490863,0.4042562246322632,-4.435219019651413,0.2141276551038027,360.0
72876032,139,5184,14055,7.840532339287165e-05,-0.04756159335374832,0.2,0.03996396064758301,0.5005773305892944,1104,0.0001,-0.0032175312514937104,0.005273004,0.9078234285116196,-4.364244407042861,0.2141276551038027,360.0
73400320,140,5225,14046,0.0012492207970353775,-0.04237267002463341,0.2,0.031378984451293945,0.5005285739898682,1112,0.0001,-0.00016636303621453408,0.0040128073,0.5074659287929535,-4.3239500150084496,0.2141276551038027,360.0
73924608,141,5263,14044,6.651250258471464e-05,-0.04686247184872627,0.2,0.04101729393005371,0.4914945960044861,1120,0.0001,-0.0025684854651899514,0.00574855,0.9015475511550903,-4.255944963544607,0.2567511472967453,360.0
74448896,142,5298,14049,0.0007041912463137123,-0.04111329838633537,0.2,0.0390169620513916,0.4900854527950287,1128,0.0001,-0.0006629343120039266,0.0043719593,0.46983951330184937,-4.2028618808835745,0.2567511472967453,360.0
74973184,143,5333,14057,4.674081304756328e-05,-0.04829707741737366,0.2,0.05178093910217285,0.47828209400177,1136,0.0001,-0.005163695221199305,0.00684736,0.5877251327037811,-4.100561611354351,0.2567511472967453,360.0
75497472,144,5365,14070,0.0011575114754123206,-0.03977128118276596,0.2,0.032611846923828125,0.4782674014568329,1144,0.0001,-0.00026372920092399,0.0041963947,0.47233355045318604,-4.046898042783141,0.2567511472967453,360.0
76021760,145,5397,14085,5.470971996146545e-05,-0.04372567683458328,0.2,0.042246103286743164,0.4703233242034912,1152,0.0001,-0.002930386513526173,0.0055475812,0.8153541535139084,-3.983240621164441,0.2567511472967453,360.0
76546048,146,5429,14097,0.0011684709634209867,-0.04019252210855484,0.2,0.03255152702331543,0.4705260396003723,1160,0.0001,-0.00013926296151112183,0.0038750363,0.5305621027946472,-3.944910398684442,0.2567511472967453,360.0
77070336,147,5463,14106,5.876559272621762e-05,-0.042774878442287445,0.2,0.04012274742126465,0.4635513722896576,1168,0.0001,-0.0020927028390360647,0.005183529,0.889661006629467,-3.890725971199572,0.31540685017127545,360.0
77594624,148,5497,14114,0.000594478624407202,-0.03925279155373573,0.2,0.04370880126953125,0.46308693289756775,1176,0.0001,-0.0006414007714283798,0.0048877746,0.4379148483276367,-3.8509437451139092,0.31540685017127545,360.0
78118912,149,5529,14128,4.317496518524422e-05,-0.0420607291162014,0.2,0.047924041748046875,0.453449010848999,1184,0.0001,-0.004266489393103257,0.0062560067,0.6410218775272369,-3.765748180449009,0.31540685017127545,360.0
78643200,150,5562,14138,0.0009585964398866054,-0.037652965635061264,0.2,0.03859114646911621,0.4541850984096527,1192,0.0001,-9.783217888070794e-05,0.0039859815,0.5855432450771332,-3.7261736495420337,0.31540685017127545,360.0
79167488,151,5596,14146,4.344198887906714e-05,-0.03935493901371956,0.2,0.05631899833679199,0.44647955894470215,1200,0.0001,-0.0030847829686990735,0.006446574,0.8642092496156693,-3.6672563767060637,0.31540685017127545,360.0
79691776,152,5631,14152,0.00033198887024354917,-0.036325838416814804,0.2,0.04792332649230957,0.44439148902893066,1208,0.0001,-0.0008259379153514601,0.0047288314,0.8559130728244781,-3.6088958457112312,0.3643560020485893,360.0
80216064,153,5663,14164,0.0008109250006782531,-0.035866569727659225,0.2,0.035393714904785156,0.44374245405197144,1216,0.0001,-0.00012494678685470717,0.0040287846,0.5242869853973389,-3.5929437363520265,0.3643560020485893,360.0
80740352,154,5693,14179,3.1780776353684814e-05,-0.042290445417165756,0.2,0.06482696533203125,0.43483465909957886,1224,0.0001,-0.005847005050213738,0.0070135416,0.8042775988578796,-3.511186002753675,0.3643560020485893,360.0
81264640,155,5726,14191,0.0012054495064148796,-0.034273579716682434,0.2,0.03371715545654297,0.43565595149993896,1232,0.0001,2.1651358792951214e-05,0.0040781638,0.4430686831474304,-3.47297169174999,0.3643560020485893,360.0
81788928,156,5760,14197,4.555360837343869e-05,-0.03814752772450447,0.2,0.053533315658569336,0.42943209409713745,1240,0.0001,-0.0026730523809419537,0.006022903,0.8698699623346329,-3.422725046053529,0.3643560020485893,360.0
82313216,157,5793,14207,0.0012102452383260243,-0.03438841924071312,0.2,0.03789782524108887,0.4298947751522064,1248,0.0001,-3.90383447665954e-05,0.0046388833,0.5096234977245331,-3.394236438907683,0.3643560020485893,360.0
82837504,158,5826,14217,5.081256176708848e-05,-0.03532053902745247,0.2,0.04702138900756836,0.42435798048973083,1256,0.0001,-0.001680537301581353,0.0053843986,0.8907714486122131,-3.349969932809472,0.4217663736268878,360.0
83361792,159,5859,14225,0.000590306221283754,-0.0331181138753891,0.2,0.04442715644836426,0.42443031072616577,1264,0.0001,-0.0003171597156779171,0.0047152042,0.5046117007732391,-3.316942075267434,0.4217663736268878,360.0
83886080,160,5895,14229,3.5706392516487995e-05,-0.03717559576034546,0.2,0.05719256401062012,0.41593021154403687,1272,0.0001,-0.0044289590487096575,0.00647479,0.6589714884757996,-3.238561701029539,0.4217663736268878,360.0
84410368,161,5929,14236,0.0011659292590593395,-0.03208985552191734,0.2,0.036005258560180664,0.4165574312210083,1280,0.0001,8.620266066827753e-05,0.0040353066,0.4648837447166443,-3.199984123930335,0.4217663736268878,360.0
84934656,162,5964,14240,4.521528167344968e-05,-0.03542220965027809,0.2,0.04907417297363281,0.41035327315330505,1288,0.0001,-0.002419145428802949,0.005648475,0.8334439992904663,-3.146350302733481,0.4217663736268878,360.0
85458944,163,5997,14249,0.0011419828883845184,-0.031379323452711105,0.2,0.03817939758300781,0.41124972701072693,1296,0.0001,-3.1740949452796485e-05,0.0044140397,0.5392046868801117,-3.117966783232987,0.4217663736268878,360.0
85983232,164,6034,14249,5.047471320551722e-05,-0.033811040222644806,0.2,0.0523982048034668,0.4057387709617615,1304,0.0001,-0.0019077287086020078,0.0058778236,0.8963486701250076,-3.0725989704951644,0.4095098244398832,360.0
86507520,165,6066,14259,0.00045895290872977057,-0.031158480793237686,0.2,0.05105471611022949,0.4061717689037323,1312,0.0001,-0.0002867379181452634,0.004878384,0.5063930451869965,-3.0450952714309096,0.4095098244398832,360.0
87031808,166,6099,14269,0.0010015338395987783,-0.030252845957875252,0.2,0.03717613220214844,0.4064915180206299,1320,0.0001,0.0003842976830128464,0.0042810543,0.09737461805343628,-3.0505767948925495,0.4095098244398832,360.0
87556096,167,6129,14283,0.00010009492197582404,-0.03415479138493538,0.2,0.04686927795410156,0.40338701009750366,1328,0.0001,-0.0019099862704479165,0.0048246654,0.9288831278681755,-3.0239449264481664,0.4095098244398832,360.0
88080384,168,6161,14295,0.0012759197911691444,-0.030365264043211937,0.2,0.03793025016784668,0.40404820442199707,1336,0.0001,0.0001077974384315894,0.0042512594,0.43967944383621216,-3.0107328072190285,0.4095098244398832,360.0
88604672,169,6193,14305,6.960072597905764e-05,-0.03218132257461548,0.2,0.04422783851623535,0.40004026889801025,1344,0.0001,-0.0015485771955354721,0.0050119865,0.9222641512751579,-2.9761830177158117,0.4630343123525381,360.0
89128960,170,6226,14315,0.0007212874343167641,-0.030617304146289825,0.2,0.03836250305175781,0.3998815715312958,1352,0.0001,-5.66927706131537e-05,0.004901016,0.4899452328681946,-2.951642060652375,0.4630343123525381,360.0
89653248,171,6260,14320,2.8573418596522515e-05,-0.03368930518627167,0.2,0.055257558822631836,0.39176496863365173,1360,0.0001,-0.004310525347136718,0.006597326,0.687909871339798,-2.868811769410968,0.4630343123525381,360.0
90177536,172,6293,14328,0.0010877928793888714,-0.028925331309437752,0.2,0.03854250907897949,0.39172202348709106,1368,0.0001,3.042665298380598e-05,0.0039602336,0.44730645418167114,-2.8251889599487185,0.4630343123525381,360.0
90701824,173,6326,14336,4.09789348339018e-05,-0.030964529141783714,0.2,0.05074572563171387,0.3870428502559662,1376,0.0001,-0.002092438331374069,0.0054364223,0.8334424495697021,-2.7786547150462866,0.4630343123525381,360.0
91226112,174,6358,14347,0.0011006794766217354,-0.026539400219917297,0.2,0.042224884033203125,0.38770806789398193,1384,0.0001,0.00016440583431176492,0.004681782,0.5004207491874695,-2.7565982658416033,0.4630343123525381,360.0
91750400,175,6392,14352,4.689517152201006e-05,-0.028998510912060738,0.2,0.051142215728759766,0.38359105587005615,1392,0.0001,-0.001826388638392018,0.005425336,0.8803374916315079,-2.7195678669959307,0.49114539006724955,360.0
92274688,176,6426,14358,0.0005794090732251789,-0.026889551430940628,0.2,0.047783851623535156,0.3843201994895935,1400,0.0001,3.726843885942799e-05,0.004750276,0.44453513622283936,-2.7013558195903897,0.49114539006724955,360.0
92798976,177,6459,14366,3.801304981720932e-05,-0.0302615724503994,0.2,0.04590797424316406,0.37764328718185425,1408,0.0001,-0.002777900537239475,0.005835576,0.597570389509201,-2.635203937999904,0.49114539006724955,360.0
93323264,178,6492,14373,0.0011213630455131351,-0.026275822892785072,0.2,0.04184746742248535,0.37820935249328613,1416,0.0001,8.245218896263395e-05,0.004763633,0.49156051874160767,-2.6046053003519773,0.49114539006724955,360.0
93847552,179,6526,14379,3.9540382246627814e-05,-0.02622237801551819,0.2,0.056276559829711914,0.3732704520225525,1424,0.0001,-0.002163392101692807,0.0057864427,0.8479872792959213,-2.5576596092432737,0.49114539006724955,360.0
94371840,180,6561,14382,0.000979810648914281,-0.025284025818109512,0.2,0.05129671096801758,0.37442880868911743,1432,0.0001,9.833605463427375e-05,0.0046790196,0.5865567028522491,-2.5376928644254804,0.4898474662005901,360.0
94896128,181,6594,14389,0.000725354892665564,-0.025528836995363235,0.2,0.03795647621154785,0.37433192133903503,1440,0.0001,0.00035848400148097426,0.004370335,0.374347984790802,-2.5448324494063854,0.4898474662005901,360.0
95420416,182,6628,14394,3.720204136925531e-05,-0.027729801833629608,0.2,0.05482196807861328,0.3703783452510834,1448,0.0001,-0.0024011955788409978,0.005652327,0.9007556214928627,-2.50412289891392,0.4898474662005901,360.0
95944704,183,6660,14405,0.0011479369518383464,-0.02472050115466118,0.2,0.04207158088684082,0.3711320161819458,1456,0.0001,0.00017886565740354854,0.0041196374,0.3853331208229065,-2.4877433497458696,0.4898474662005901,360.0
96468992,184,6692,14413,5.1625805980393125e-05,-0.027491409331560135,0.2,0.05254650115966797,0.3677619695663452,1464,0.0001,-0.0015576394087020162,0.0051637054,0.9042042195796967,-2.4578777896240354,0.4898474662005901,360.0
96993280,185,6726,14420,0.001094300130262127,-0.023976324126124382,0.2,0.04022359848022461,0.3681890368461609,1472,0.0001,0.00017630943511903752,0.0044125887,0.496532678604126,-2.4409386226907372,0.4898474662005901,360.0
97517568,186,6760,14424,4.6027624875932815e-05,-0.02466016635298729,0.2,0.05217885971069336,0.3644751310348511,1480,0.0001,-0.0012328954137501569,0.005350359,0.9034959450364113,-2.4041290851309896,0.5209728680551052,360.0
98041856,187,6794,14429,0.0006047193614904245,-0.02424447238445282,0.2,0.04180717468261719,0.36481666564941406,1488,0.0001,2.255139793305716e-05,0.004884097,0.5017776787281036,-2.385740004479885,0.5209728680551052,360.0
98566144,188,6830,14430,3.301834959046346e-05,-0.026873432099819183,0.2,0.05298352241516113,0.3576836585998535,1496,0.0001,-0.0032699203859465342,0.006578227,0.6151487231254578,-2.308739106170833,0.5209728680551052,360.0
99090432,189,6864,14436,0.0010894341944549524,-0.021340668201446533,0.2,0.04528689384460449,0.3585324287414551,1504,0.0001,0.00038438145429608994,0.004382829,0.44907695055007935,-2.276548099704087,0.5209728680551052,360.0
99614720,190,6894,14447,3.887799501711697e-05,-0.02330797165632248,0.2,0.05481719970703125,0.35490649938583374,1512,0.0001,-0.0014869939604977844,0.0053509087,0.8409279137849808,-2.242006069049239,0.5209728680551052,360.0
100139008,191,6926,14457,0.0011508374204822758,-0.022331103682518005,0.2,0.04442858695983887,0.35588496923446655,1520,0.0001,0.00034888928803411545,0.0046260236,0.5199224054813385,-2.2294753352180123,0.5209728680551052,360.0
100663296,192,6959,14464,4.639593812783005e-05,-0.024467460811138153,0.2,0.0505368709564209,0.3528277277946472,1528,0.0001,-0.0009159680882930843,0.0052251383,0.9044547975063324,-2.2024715105071664,0.5032635658979416,360.0
101187584,193,6990,14474,0.0005419940735009732,-0.021673133596777916,0.2,0.050734758377075195,0.3533110022544861,1536,0.0001,6.862135160190519e-05,0.00474085,0.4348828196525574,-2.1866793455556035,0.5032635658979416,360.0
101711872,194,7022,14484,4.3964488533276835e-05,-0.024158190935850143,0.2,0.05465841293334961,0.34775418043136597,1544,0.0001,-0.002592133477264724,0.0061132866,0.6357156038284302,-2.1289022462442517,0.5032635658979416,360.0
