time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/value_loss,train/entropy_loss,train/approx_kl,train/std,train/loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
132644864,6479,20470,253,0.0001,0.0011385903426344157,-1.8396945782005787,0.004641465,0.34039145708084106,-0.0177348293364048,0.04176902770996094,0.0005850453270568323,0.5237833261489868,0.2,2016,360.0,0.5911000848561525
133169152,6504,20473,254,0.0001,4.34286927628591e-05,-1.8331805085763335,0.0051073283,0.3387616276741028,-0.01753157190978527,0.043416500091552734,-9.252278528038005e-05,0.9099826961755753,0.2,2024,360.0,0.5582488675694912
133693440,6527,20481,255,0.0001,0.0005527645328129438,-1.8349775858223438,0.0051396214,0.33995550870895386,-0.018206896260380745,0.04914712905883789,0.0004007469769931049,0.46425026655197144,0.2,2032,360.0,0.5582488675694912
134217728,6550,20489,256,0.0001,0.0009594667994861084,-1.8625336661934853,0.005754617,0.34158265590667725,-0.01668553054332733,0.04677844047546387,0.0007153940207444975,0.12596356868743896,0.2,2040,360.0,0.5582488675694912
134742016,6573,20496,257,0.0001,0.00010335672530459306,-1.8621254465542734,0.0043401364,0.3407159745693207,-0.019955415278673172,0.04375314712524414,-0.00016706410360711743,0.9279864504933357,0.2,2048,360.0,0.5582488675694912
135266304,6597,20504,258,0.0001,0.0011763070847337076,-1.8722525550983846,0.0046336893,0.3420791029930115,-0.017481928691267967,0.04798436164855957,0.0006368992226271075,0.43005454540252686,0.2,2056,360.0,0.5582488675694912
135790592,6621,20507,259,0.0001,7.275866053646496e-05,-1.8647923106327653,0.004451882,0.34060534834861755,-0.016209036111831665,0.042494773864746094,-6.166253706396674e-05,0.9167541116476059,0.2,2064,360.0,0.5921166041493415
136314880,6644,20515,260,0.0001,0.0008305408709929907,-1.8663976592943072,0.0044841687,0.3417583703994751,-0.01747836358845234,0.0453801155090332,0.0004457955501493416,0.4259377121925354,0.2,2072,360.0,0.5921166041493415
136839168,6667,20522,261,0.0001,2.517712256633331e-05,-1.8233641162514687,0.0050820224,0.3375431001186371,-0.01950591616332531,0.04021143913269043,-0.0012284720389743597,0.814649909734726,0.2,2080,360.0,0.5921166041493415
137363456,6690,20530,262,0.0001,0.0010259580330966855,-1.8103716601617634,0.004371549,0.3385004997253418,-0.01733211800456047,0.04589247703552246,0.0005574252859332773,0.4642942547798157,0.2,2088,360.0,0.5921166041493415
137887744,6713,20537,263,0.0001,4.0412742947637526e-05,-1.8013323354534805,0.0045899935,0.3371603190898895,-0.018082361668348312,0.04030585289001465,-0.0003907960679043754,0.8840492367744446,0.2,2096,360.0,0.5921166041493415
138412032,6737,20544,264,0.0001,0.0010384911392975482,-1.8080707686021924,0.0042203036,0.33856189250946045,-0.017750028520822525,0.04228782653808594,0.00035721083008866117,0.5033333003520966,0.2,2104,360.0,0.5921166041493415
138936320,6761,20547,265,0.0001,4.46904093394096e-05,-1.8083472391590476,0.004283009,0.33795595169067383,-0.017925623804330826,0.04391670227050781,-5.520819581761316e-05,0.8971547558903694,0.2,2112,360.0,0.5899741702899337
139460608,6784,20554,266,0.0001,0.0007262338631335297,-1.816840304993093,0.004541281,0.3393808603286743,-0.017010724171996117,0.04313206672668457,0.0004381147164167487,0.4073526859283447,0.2,2120,360.0,0.5899741702899337
139984896,6808,20561,267,0.0001,3.553529520416987e-05,-1.7849130630493164,0.005068201,0.3360172212123871,-0.019672052934765816,0.04403376579284668,-0.0005967037066056946,0.8229090422391891,0.2,2128,360.0,0.5899741702899337
140509184,6831,20568,268,0.0001,0.0010376982384059374,-1.7754912809468806,0.004459467,0.33710479736328125,-0.0173875093460083,0.04610180854797363,0.0005244204626251303,0.5101013481616974,0.2,2136,360.0,0.5899741702899337
141033472,6854,20574,269,0.0001,3.8879955887693995e-05,-1.7615403728559613,0.004607943,0.3351658582687378,-0.018733413890004158,0.046799421310424805,-6.518133886856958e-05,0.8988930210471153,0.2,2144,360.0,0.5899741702899337
141557760,6879,20578,270,0.0001,0.0010449830956531514,-1.7633317247964442,0.00506411,0.3366847038269043,-0.017059611156582832,0.04683828353881836,0.0003921089419236523,0.5818577706813812,0.2,2152,360.0,0.5591931401006878
142082048,6902,20584,271,0.0001,0.000874168172458667,-1.7836500681005418,0.0042963754,0.33767253160476685,-0.01687784306704998,0.04571938514709473,0.0006897367156852852,0.36593133211135864,0.2,2160,360.0,0.5591931401006878
142606336,6925,20591,272,0.0001,3.369352607762721e-05,-1.7669816804118454,0.004497607,0.33502233028411865,-0.018665842711925507,0.03682398796081543,-0.000439336028193793,0.9195951744914055,0.2,2168,360.0,0.5591931401006878
143130624,6948,20597,273,0.0001,0.0011001237708114786,-1.7618558602407575,0.0046894685,0.33627837896347046,-0.016811134293675423,0.044005393981933594,0.0005157362670615839,0.3743293285369873,0.2,2176,360.0,0.5591931401006878
143654912,6972,20604,274,0.0001,5.405791414148098e-05,-1.7607456436380744,0.0038388954,0.3354136347770691,-0.018200522288680077,0.03584456443786621,-8.247954610851593e-06,0.8930889964103699,0.2,2184,360.0,0.5591931401006878
144179200,6995,20611,275,0.0001,0.0010509839121368714,-1.7686993819661438,0.0047553405,0.3366149067878723,-0.017422115430235863,0.04461359977722168,0.0005713459250955566,0.4903905391693115,0.2,2192,360.0,0.5591931401006878
144703488,7019,20614,276,0.0001,5.286573102125658e-05,-1.7663818541914225,0.004620737,0.3355834186077118,-0.01718480885028839,0.03923678398132324,0.0002815516618284164,0.9026975780725479,0.2,2200,360.0,0.6014701293408871
145227776,7042,20620,277,0.0001,0.000755343902937966,-1.76548270881176,0.00481219,0.33629417419433594,-0.017125096172094345,0.049072265625,0.0007945427721551823,0.45743560791015625,0.2,2208,360.0,0.6014701293408871
145752064,7065,20627,278,0.0001,3.323494522078363e-05,-1.7176294685341418,0.0052323276,0.33173656463623047,-0.0185766089707613,0.04712510108947754,-0.00094177733694778,0.7861582338809967,0.2,2216,360.0,0.6014701293408871
146276352,7089,20633,279,0.0001,0.0009990198116156535,-1.7035463633947074,0.0048449626,0.3331150710582733,-0.016782453283667564,0.04370927810668945,0.0005124250476455927,0.46384119987487793,0.2,2224,360.0,0.6014701293408871
146800640,7112,20640,280,0.0001,3.820505896356963e-05,-1.6949422745965421,0.004935651,0.3318782448768616,-0.017293963581323624,0.04340219497680664,-0.00025123593172793335,0.873404324054718,0.2,2232,360.0,0.6014701293408871
147324928,7135,20646,281,0.0001,0.001086039990241261,-1.7063312912359834,0.004563106,0.33376145362854004,-0.017329270020127296,0.04331159591674805,0.0005336232691206533,0.5025211274623871,0.2,2240,360.0,0.6014701293408871
147849216,7159,20649,282,0.0001,4.576720257887246e-05,-1.7086508027277887,0.0048102504,0.3328061103820801,-0.017285220324993134,0.047713279724121094,-0.00010511017057979188,0.9004825055599213,0.2,2248,360.0,0.6211098356544972
148373504,7183,20655,283,0.0001,0.0007013951203589386,-1.7140954141505063,0.005392482,0.33403119444847107,-0.015012645162642002,0.04471158981323242,0.0004917197452414257,0.3746902346611023,0.2,2256,360.0,0.6211098356544972
148897792,7206,20662,284,0.0001,3.055866762480264e-05,-1.6783495391719043,0.0046796603,0.3301728665828705,-0.017245063558220863,0.04749155044555664,-0.0008104302812625974,0.8358722478151321,0.2,2264,360.0,0.6211098356544972
149422080,7229,20668,285,0.0001,0.000882136154359614,-1.670255167875439,0.005493491,0.33178818225860596,-0.015396677888929844,0.0572359561920166,0.0004925938430915267,0.5797051787376404,0.2,2272,360.0,0.6211098356544972
149946368,7252,20674,286,0.0001,3.16802529027882e-05,-1.6551529536955059,0.005668782,0.32929307222366333,-0.016781708225607872,0.053037166595458984,-0.00029496461115741113,0.9174130484461784,0.2,2280,360.0,0.6211098356544972
150470656,7277,20677,287,0.0001,0.0003286286772663516,-1.6421041782014072,0.005022969,0.3297854959964752,-0.015593002550303936,0.051752328872680664,1.289260126213776e-05,0.8490391969680786,0.2,2288,360.0,0.5660609744861722
150994944,7300,20683,288,0.0001,0.0008613522222731262,-1.656468068715185,0.004839867,0.3305875360965729,-0.016105011105537415,0.04786038398742676,0.000621653278813028,0.5073923170566559,0.2,2296,360.0,0.5660609744861722
151519232,7323,20689,289,0.0001,2.309059630789534e-05,-1.6095360023900867,0.005343401,0.3260326385498047,-0.01795564591884613,0.051249027252197266,-0.001876721513326629,0.9021345600485802,0.2,2304,360.0,0.5660609744861722
152043520,7346,20695,290,0.0001,0.0010703715724957874,-1.5955656957812607,0.0052083945,0.32760003209114075,-0.013465754687786102,0.047603607177734375,0.0006111073653300991,0.42414242029190063,0.2,2312,360.0,0.5660609744861722
152567808,7369,20701,291,0.0001,3.939682038378578e-05,-1.5952447513118386,0.0052962652,0.3265755772590637,-0.015517857857048512,0.04316377639770508,0.00013109396081745217,0.8856174275279045,0.2,2320,360.0,0.5660609744861722
153092096,7393,20707,292,0.0001,0.0010438916501698259,-1.6030579321086407,0.0043385373,0.3282311260700226,-0.01392557006329298,0.04555702209472656,0.0006515991451578884,0.5063438415527344,0.2,2328,360.0,0.5660609744861722
153616384,7417,20709,293,0.0001,4.6559500603393644e-05,-1.6096622715704143,0.004459884,0.3279481828212738,-0.014935166575014591,0.041748046875,7.376602661679499e-05,0.9046379253268242,0.2,2336,360.0,0.5898289216775447
154140672,7440,20715,294,0.0001,0.0007389960167074605,-1.6184266870841384,0.0044314917,0.32881948351860046,-0.01656322181224823,0.04418373107910156,0.000540450034350215,0.4372832179069519,0.2,2344,360.0,0.5898289216775447
154664960,7464,20721,295,0.0001,2.586657322467545e-05,-1.5776510937139392,0.0056361957,0.3251444101333618,-0.01573936641216278,0.04449105262756348,-0.0006951068335183663,0.8268048167228699,0.2,2352,360.0,0.5898289216775447
155189248,7487,20727,296,0.0001,0.001008893588959836,-1.5614124713465571,0.004181718,0.32568320631980896,-0.014829766005277634,0.046793222427368164,0.0005300697750953987,0.47671639919281006,0.2,2360,360.0,0.5898289216775447
155713536,7510,20732,297,0.0001,3.5513425530098175e-05,-1.545833442825824,0.0048013716,0.3242330253124237,-0.013448393903672695,0.04970979690551758,0.00012072017898390186,0.8899335265159607,0.2,2368,360.0,0.5898289216775447
156237824,7533,20738,298,0.0001,0.0011287273187008395,-1.5466567906551063,0.005355222,0.32533296942710876,-0.014960575848817825,0.04508686065673828,0.00045364672723735566,0.5230888724327087,0.2,2376,360.0,0.5898289216775447
156762112,7558,20740,299,0.0001,4.117550420801308e-05,-1.5456128441728652,0.0046635987,0.32465994358062744,-0.01592237688601017,0.04193520545959473,0.0003412215760363324,0.9176993295550346,0.2,2384,360.0,0.5919105112925171
157286400,7581,20746,300,0.0001,0.0005959210582204832,-1.5517324046231806,0.0049425694,0.32586759328842163,-0.016203342005610466,0.049559593200683594,0.0004851648454859969,0.4525102972984314,0.2,2392,360.0,0.5919105112925171
157810688,7604,20752,301,0.0001,0.0009344805450837157,-1.5785685959272087,0.003879058,0.32743245363235474,-0.01354775670915842,0.03792119026184082,0.0006189897806052613,0.12734121084213257,0.2,2400,360.0,0.5919105112925171
158334976,7627,20757,302,0.0001,0.00010584382292222472,-1.5858285007998347,0.0048277765,0.3271162509918213,-0.016300776973366737,0.045046091079711914,7.545272876541276e-05,0.9250393286347389,0.2,2408,360.0,0.5919105112925171
158859264,7650,20763,303,0.0001,0.001124052783325169,-1.598750177770853,0.00432649,0.32851409912109375,-0.015240294858813286,0.04782915115356445,0.0006538265722610959,0.464166522026062,0.2,2416,360.0,0.5919105112925171
159383552,7675,20765,304,0.0001,7.583467464655769e-05,-1.5998937911354005,0.0052634804,0.3277091979980469,-0.014745808206498623,0.040331125259399414,-0.00012971527780791803,0.9237536415457726,0.2,2424,360.0,0.5923858939111233
159907840,7698,20771,305,0.0001,0.0008054027216530812,-1.6096701892092824,0.0050238036,0.3290750980377197,-0.01551695354282856,0.049371957778930664,0.0004990332997749647,0.4817350506782532,0.2,2432,360.0,0.5923858939111233
160432128,7721,20776,306,0.0001,2.4491518608726892e-05,-1.57456712750718,0.005279729,0.32534289360046387,-0.016691073775291443,0.04659390449523926,-0.0006145296888462326,0.8341419100761414,0.2,2440,360.0,0.5923858939111233
160956416,7744,20782,307,0.0001,0.001015964126736435,-1.5639092572964728,0.00480152,0.3264356851577759,-0.015310779213905334,0.0465540885925293,0.0006492055100579819,0.4455552101135254,0.2,2448,360.0,0.5923858939111233
161480704,7768,20787,308,0.0001,3.7310851915606236e-05,-1.5537860407494009,0.0047795577,0.3249492049217224,-0.013849105685949326,0.04018878936767578,9.899665656121215e-07,0.8845087736845016,0.2,2456,360.0,0.5923858939111233
162004992,7791,20793,309,0.0001,0.0010305047946985724,-1.5609863023273647,0.005053933,0.3265751600265503,-0.015680836513638496,0.04757332801818848,0.0006421040790201005,0.5093403160572052,0.2,2464,360.0,0.5923858939111233
162529280,7815,20795,310,0.0001,4.395248383559647e-05,-1.5676937294192612,0.0042694546,0.3264244496822357,-0.01722574792802334,0.04232645034790039,0.0003958510776556068,0.9038576036691666,0.2,2472,360.0,0.6020734867453575
163053568,7838,20800,311,0.0001,0.0007885759771397716,-1.5740375346504152,0.0044293595,0.32722949981689453,-0.014818829484283924,0.04345202445983887,0.0004882138816810766,0.38553208112716675,0.2,2480,360.0,0.6020734867453575
163577856,7861,20806,312,0.0001,2.7318620375638147e-05,-1.5365295633673668,0.0064037014,0.32379481196403503,-0.01551580149680376,0.04744434356689453,-0.0004945681066601537,0.8411556780338287,0.2,2488,360.0,0.6020734867453575
164102144,7885,20811,313,0.0001,0.0009908795398132497,-1.5365567482076585,0.004715481,0.3255618214607239,-0.01503562368452549,0.048960208892822266,0.0007053891026771453,0.5147259831428528,0.2,2496,360.0,0.6020734867453575
164626432,7908,20816,314,0.0001,3.755293213458799e-05,-1.5333837866783142,0.0054534054,0.3242846429347992,-0.016198333352804184,0.0455021858215332,0.00010180234539802768,0.9100378379225731,0.2,2504,360.0,0.6020734867453575
165150720,7932,20819,315,0.0001,0.0010241960028452013,-1.5405661170370877,0.0046386565,0.32587510347366333,-0.014780811034142971,0.04790186882019043,0.0004960757300978003,0.5903007388114929,0.2,2512,360.0,0.5990128731098957
165675008,7955,20824,316,0.0001,0.0008758627413953946,-1.5674811489880085,0.0049669985,0.32720431685447693,-0.01555971521884203,0.04906821250915527,0.0005674672545410431,0.3643118739128113,0.2,2520,360.0,0.5990128731098957
166199296,7979,20829,317,0.0001,3.355633669599456e-05,-1.5568125350400805,0.004608711,0.3253967761993408,-0.01691184937953949,0.03987264633178711,-0.00029687352457585803,0.9207462221384048,0.2,2528,360.0,0.5990128731098957
166723584,8002,20834,318,0.0001,0.0010958301404571102,-1.558218440040946,0.0049580024,0.3269215226173401,-0.01530973520129919,0.04729199409484863,0.0005873870238701784,0.37986689805984497,0.2,2536,360.0,0.5990128731098957
167247872,8025,20839,319,0.0001,5.465018693939783e-05,-1.5588434850797057,0.0040641683,0.3259086310863495,-0.016153795644640923,0.043924808502197266,0.00013276088520797202,0.9005303457379341,0.2,2544,360.0,0.5990128731098957
167772160,8048,20844,320,0.0001,0.001035618128526039,-1.5648070219904184,0.0046972544,0.3272857964038849,-0.0142407501116395,0.04855155944824219,0.0004916693901577673,0.4964100122451782,0.2,2552,360.0,0.5990128731098957
168296448,8073,20846,321,0.0001,5.5657665129160705e-05,-1.5754620260559022,0.0040808627,0.32736924290657043,-0.01706884056329727,0.03978919982910156,0.0004704364985173015,0.9062256813049316,0.2,2560,360.0,0.6023701079748571
168820736,8096,20851,322,0.0001,0.0007583842989333789,-1.5872704209759831,0.0048709614,0.3283955454826355,-0.013318398967385292,0.048116207122802734,0.0005699677515167423,0.4633367657661438,0.2,2568,360.0,0.6023701079748571
169345024,8119,20856,323,0.0001,2.9281447758933155e-05,-1.552077132742852,0.005241527,0.32497233152389526,-0.016018597409129143,0.052399396896362305,-0.0002711110068958078,0.7996208965778351,0.2,2576,360.0,0.6023701079748571
169869312,8142,20861,324,0.0001,0.0009580812593412702,-1.5501824701204896,0.004855617,0.32684168219566345,-0.015937695279717445,0.04780244827270508,0.0006261905300561921,0.4723159670829773,0.2,2584,360.0,0.6023701079748571
170393600,8166,20866,325,0.0001,3.801941438297263e-05,-1.5480864271521568,0.004449227,0.32573065161705017,-0.015060914680361748,0.041565656661987305,-0.00010084377436214709,0.8901501819491386,0.2,2592,360.0,0.6023701079748571
170917888,8189,20870,326,0.0001,0.0010939173844235484,-1.5538234077394009,0.0054934267,0.3270415663719177,-0.015683146193623543,0.04454350471496582,0.0005998076287596632,0.5054140388965607,0.2,2600,360.0,0.6023701079748571
171442176,8213,20872,327,0.0001,4.300684278746303e-05,-1.556984846945852,0.0047953688,0.32678210735321045,-0.017223836854100227,0.045296669006347656,0.00012839644386986038,0.9104174897074699,0.2,2608,360.0,0.5969368377700448
171966464,8236,20877,328,0.0001,0.0007140769735087815,-1.5665678884834051,0.0047906903,0.32772713899612427,-0.015551789663732052,0.05016040802001953,0.0005635720239069997,0.36876845359802246,0.2,2616,360.0,0.5969368377700448
172490752,8260,20882,329,0.0001,2.9905117273187898e-05,-1.5331642460078,0.004919159,0.3242104649543762,-0.015149961225688457,0.05445694923400879,-0.0003345585014358221,0.8302391916513443,0.2,2624,360.0,0.5969368377700448
173015040,8283,20887,330,0.0001,0.0008546630078853923,-1.534064434003085,0.005445375,0.3264254331588745,-0.013300517573952675,0.05504131317138672,0.0006402732103651942,0.5841479003429413,0.2,2632,360.0,0.5969368377700448
173539328,8306,20891,331,0.0001,3.197971194879301e-05,-1.520316671114415,0.0051852777,0.32417500019073486,-0.014159382320940495,0.040874481201171875,-0.00017101560479204636,0.9199800044298172,0.2,2640,360.0,0.5969368377700448
174063616,8330,20893,332,0.0001,0.00030985208218226035,-1.5108855445869267,0.004863727,0.3246912956237793,-0.010921970009803772,0.053206443786621094,0.00016373479252251855,0.8434246927499771,0.2,2648,360.0,0.6046213936060667
174587904,8354,20898,333,0.0001,0.0008790871033852454,-1.5228160438127816,0.0045725396,0.32541322708129883,-0.015148411504924297,0.045992374420166016,0.0005345535664673662,0.46454089879989624,0.2,2656,360.0,0.6046213936060667
175112192,8377,20902,334,0.0001,2.1348774382090596e-05,-1.484313334338367,0.0050334353,0.3215097188949585,-0.01574021950364113,0.047925710678100586,-0.0012834116641897708,0.895481526851654,0.2,2664,360.0,0.6046213936060667
175636480,8400,20907,335,0.0001,0.0010270481277530052,-1.4756133006885648,0.005658714,0.3229670524597168,-0.015329678542912006,0.05630373954772949,0.0008548329681161704,0.4166959524154663,0.2,2672,360.0,0.6046213936060667
176160768,8423,20912,336,0.0001,3.903384336467752e-05,-1.4771038894541562,0.004789496,0.32200467586517334,-0.012228601612150669,0.040231943130493164,0.0004056804602896591,0.8758933767676353,0.2,2680,360.0,0.6046213936060667
176685056,8447,20916,337,0.0001,0.0009983475920307683,-1.484739180188626,0.0049447287,0.32345500588417053,-0.01426983904093504,0.04715704917907715,0.0005212530418248207,0.49423807859420776,0.2,2688,360.0,0.6046213936060667
177209344,8471,20918,338,0.0001,4.456181376610857e-05,-1.4893879774026573,0.004420341,0.32310402393341064,-0.015202059410512447,0.04160618782043457,0.00019053163100579695,0.8994884863495827,0.2,2696,360.0,0.5983065974712372
177733632,8494,20922,339,0.0001,0.0007628044481862162,-1.5009337179362774,0.005103828,0.32417282462120056,-0.014539560303092003,0.04564714431762695,0.0005431365775621089,0.39555811882019043,0.2,2704,360.0,0.5983065974712372
178257920,8517,20927,340,0.0001,2.4564002622184944e-05,-1.470777249429375,0.006262961,0.32098624110221863,-0.014630407094955444,0.049375057220458984,-0.000537841561708774,0.7900206297636032,0.2,2712,360.0,0.5983065974712372
178782208,8541,20931,341,0.0001,0.0009688438447028602,-1.4685225975699723,0.0046198675,0.3226490914821625,-0.014033852145075798,0.048574209213256836,0.0006130806918918097,0.4688054919242859,0.2,2720,360.0,0.5983065974712372
179306496,8564,20936,342,0.0001,3.4031394292810546e-05,-1.4648631694726646,0.0046453727,0.321361243724823,-0.01411590725183487,0.04493260383605957,-6.395872242137557e-05,0.8806708380579948,0.2,2728,360.0,0.5983065974712372
179830784,8587,20940,343,0.0001,0.0010973560915772396,-1.4657974070869386,0.0050343317,0.3222390413284302,-0.014076443389058113,0.042154788970947266,0.0004336760528076411,0.5230941474437714,0.2,2736,360.0,0.5983065974712372
180355072,8611,20942,344,0.0001,4.095275566839973e-05,-1.4669342944398522,0.004835398,0.32184743881225586,-0.01581401564180851,0.046971797943115234,0.00019111996914489282,0.9165829792618752,0.2,2744,360.0,0.6130032612383366
180879360,8635,20946,345,0.0001,0.0005593979740297073,-1.4727926789782941,0.005080194,0.3227592408657074,-0.01500194612890482,0.04971504211425781,0.0005231181355611625,0.4377368092536926,0.2,2752,360.0,0.6130032612383366
181403648,8658,20951,346,0.0001,0.0009262349533400993,-1.4989312253892422,0.004208674,0.32435619831085205,-0.014407672919332981,0.04666638374328613,0.0007754466478218092,0.10983169078826904,0.2,2760,360.0,0.6130032612383366
181927936,8681,20955,347,0.0001,0.00010089382564615335,-1.5045411279425025,0.004808003,0.3237707018852234,-0.015735168009996414,0.04635024070739746,0.00022599888791319245,0.9241805374622345,0.2,2768,360.0,0.6130032612383366
182452224,8704,20960,348,0.0001,0.0010864917280741793,-1.5155048072338104,0.005411274,0.32508957386016846,-0.013183040544390678,0.04950237274169922,0.0008216050589453516,0.4539101719856262,0.2,2776,360.0,0.6130032612383366
182976512,8729,20961,349,0.0001,8.002178873312005e-05,-1.5227501424960792,0.004423808,0.32449907064437866,-0.013788975775241852,0.0456547737121582,0.00040526567431697913,0.9177884459495544,0.2,2784,360.0,0.613893811404705
183500800,8752,20965,350,0.0001,0.0007539860807810328,-1.5302879135124385,0.0054746782,0.3252808749675751,-0.015295754186809063,0.0521388053894043,0.0007321250718632655,0.47441786527633667,0.2,2792,360.0,0.613893811404705
184025088,8775,20970,351,0.0001,2.6700927087119908e-05,-1.4918709746561944,0.0053755865,0.32161542773246765,-0.0159747451543808,0.04524111747741699,-0.0005368931472276017,0.8060389757156372,0.2,2800,360.0,0.613893811404705
184549376,8798,20974,352,0.0001,0.0009855098410298524,-1.4862647149711847,0.0044133365,0.3232825994491577,-0.014810086227953434,0.04697084426879883,0.0006474692552274064,0.44866806268692017,0.2,2808,360.0,0.613893811404705
185073664,8822,20978,353,0.0001,3.610500562700736e-05,-1.4865203346125782,0.0042935433,0.32241541147232056,-0.014279216527938843,0.0388791561126709,0.00013934206822341366,0.8884171843528748,0.2,2816,360.0,0.613893811404705
185597952,8845,20982,354,0.0001,0.001012290017797568,-1.4959185952320695,0.0045081545,0.3237900137901306,-0.014790208078920841,0.04381847381591797,0.0005455721659473056,0.5111212432384491,0.2,2824,360.0,0.613893811404705
186122240,8869,20984,355,0.0001,5.182262880509825e-05,-1.502758010290563,0.004120428,0.3236044645309448,-0.01565145142376423,0.04337596893310547,0.0003066861233946838,0.9122425317764282,0.2,2832,360.0,0.6387386426329613
186646528,8892,20988,356,0.0001,0.0006821411157034163,-1.5160028282552958,0.004553577,0.32470130920410156,-0.01507097389549017,0.048131704330444336,0.0005943481173744658,0.38390052318573,0.2,2840,360.0,0.6387386426329613
187170816,8916,20992,357,0.0001,2.844378342103937e-05,-1.4835622441023588,0.00488313,0.32148799300193787,-0.015180762857198715,0.04735684394836426,-0.0003068845303459966,0.8095840215682983,0.2,2848,360.0,0.6387386426329613
187695104,8939,20996,358,0.0001,0.0009812865639560187,-1.4802216845564544,0.005184672,0.3230763077735901,-0.013794255442917347,0.05708765983581543,0.0007142068873235985,0.5021880865097046,0.2,2856,360.0,0.6387386426329613
188219392,8962,21000,359,0.0001,3.2918787177038666e-05,-1.471645459998399,0.0052509634,0.3217281699180603,-0.014706317335367203,0.048098087310791016,-6.342820665850013e-05,0.8984788209199905,0.2,2864,360.0,0.6387386426329613
188743680,8987,21001,360,0.0001,0.0009709275502700621,-1.4849191093817353,0.0045019835,0.3239312767982483,-0.01362368930131197,0.05183005332946777,0.0005490210394327733,0.5984626710414886,0.2,2872,360.0,0.5945880725234747
189267968,9010,21005,361,0.0001,0.0008425027804150886,-1.5188830671831965,0.0044675195,0.3256652355194092,-0.014066830277442932,0.045850276947021484,0.0006471501437772531,0.40769559144973755,0.2,2880,360.0,0.5945880725234747
189792256,9033,21009,362,0.0001,3.053901560434724e-05,-1.5042226403020322,0.004215314,0.3232133090496063,-0.01459211390465498,0.041144371032714844,-0.00030645005836049677,0.9153391495347023,0.2,2888,360.0,0.5945880725234747
190316544,9056,21013,363,0.0001,0.0010390892416580755,-1.502059964928776,0.004603088,0.3246878385543823,-0.01369955763220787,0.05216336250305176,0.0007266601832043307,0.3674548864364624,0.2,2896,360.0,0.5945880725234747
190840832,9079,21017,364,0.0001,5.1959688860847564e-05,-1.5103830178268254,0.0043657073,0.3244886100292206,-0.016247274354100227,0.04056191444396973,0.0004899773757642834,0.8897616937756538,0.2,2904,360.0,0.5945880725234747
191365120,9103,21022,365,0.0001,0.0010255518243411643,-1.522060539573431,0.0050755786,0.3257071077823639,-0.014913996681571007,0.049086570739746094,0.0007505677924655174,0.48129111528396606,0.2,2912,360.0,0.5945880725234747
191889408,9127,21023,366,0.0001,4.899332827790204e-05,-1.5229100538417697,0.005211373,0.32491740584373474,-0.014996640384197235,0.04152560234069824,0.00040261965841636993,0.9050635620951653,0.2,2920,360.0,0.6130607626214624
192413696,9150,21027,367,0.0001,0.0007806101691585354,-1.5313920304179192,0.005018222,0.3258852958679199,-0.013501453213393688,0.0496823787689209,0.000533366743525221,0.41686272621154785,0.2,2928,360.0,0.6130607626214624
192937984,9173,21031,368,0.0001,2.724647841745309e-05,-1.4896765048615634,0.0049143,0.3219728469848633,-0.01635843515396118,0.04460287094116211,-0.0005066652681762207,0.7656500339508057,0.2,2936,360.0,0.6130607626214624
193462272,9197,21035,369,0.0001,0.0009519210516373278,-1.4769144980236888,0.004300287,0.3227691650390625,-0.014900771901011467,0.04765796661376953,0.0006818984081746748,0.45275408029556274,0.2,2944,360.0,0.6130607626214624
193986560,9220,21039,370,0.0001,3.5502414476695776e-05,-1.4647369151934981,0.0040849852,0.32127615809440613,-0.015099592506885529,0.03719663619995117,6.401141854439629e-05,0.8700467050075531,0.2,2952,360.0,0.6130607626214624
194510848,9243,21042,371,0.0001,0.001057791843322775,-1.464796403888613,0.0044673504,0.3222735822200775,-0.015849506482481956,0.043648719787597656,0.0006175354728839011,0.503313422203064,0.2,2960,360.0,0.6130607626214624
195035136,9268,21043,372,0.0001,4.4862130494038865e-05,-1.4699262608774006,0.005005868,0.3219905495643616,-0.01510218158364296,0.04340839385986328,0.00021228654350124998,0.9104651659727097,0.2,2968,360.0,0.6131588791310787
195559424,9291,21047,373,0.0001,0.000665002124151215,-1.4775203997269273,0.0049979147,0.3231414556503296,-0.015014993958175182,0.0482790470123291,0.0006943138998849463,0.36789125204086304,0.2,2976,360.0,0.6131588791310787
196083712,9314,21051,374,0.0001,2.7598471788792267e-05,-1.4449934591539204,0.005253887,0.3197157382965088,-0.01591700129210949,0.045043230056762695,-0.0006053529816654191,0.8053243458271027,0.2,2984,360.0,0.6131588791310787
196608000,9337,21055,375,0.0001,0.0008304700090775441,-1.4482552795670927,0.0058250036,0.32187604904174805,-0.014083851128816605,0.06498908996582031,0.0008501995953338337,0.5753680765628815,0.2,2992,360.0,0.6131588791310787
197132288,9361,21058,376,0.0001,2.9655914602244593e-05,-1.4349579829722643,0.0047271545,0.31920433044433594,-0.012708742171525955,0.04185009002685547,-4.938692177347548e-05,0.9127396419644356,0.2,3000,360.0,0.6131588791310787
